phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1539279670189,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1838657,55.9449242,137.79296875,26.487,0,323,0
1539279699304,0.43697736,0.67662454,3.745164,22.4,56.9,85,25,8,3,7,8,1,3,1,1,0,0,0,0,0,1,143,-3.1840946,55.9448693,137.9986572265625,4.728,0,38,392
1539279736273,0.40506494,0.77504396,8.363255,22.4,56.4,114,27,8,6,5,5,14,8,3,1,1,1,1,1,0,0,195,-3.1840817,55.9448242,138.31549072265625,3.0,0,2,392
1539279772616,0.41666523,0.7969959,14.457327,22.300001,55.9,113,30,9,6,8,11,8,5,3,7,3,2,2,0,0,1,208,-3.1840808,55.9448227,138.497314453125,5.319,0,1,392
1539279808285,0.5832828,0.99448586,13.32085,22.2,55.600002,164,42,11,11,9,16,9,6,1,4,3,2,1,1,0,1,281,-3.183927,55.9446381,150.434326171875,3.367,0,8637,392
1539279844614,0.30376944,0.43558204,2.6438534,22.2,54.7,90,15,11,6,1,3,2,3,0,0,0,0,1,0,0,0,132,-3.1835799,55.9443154,153.8348388671875,3.879,0,9868,392
1539279880296,0.20101126,0.29446122,1.8708802,22.0,53.600002,58,14,5,4,0,3,2,1,1,0,0,1,0,0,0,0,89,-3.1833924,55.9439581,147.33349609375,3.561,0,15432,392
1539279915979,0.22915749,0.33032748,2.74831,21.800001,53.100002,56,17,9,7,3,1,1,1,0,1,0,0,1,0,0,0,97,-3.1831072,55.9434618,140.38592529296875,3.0,0,15952,392
1539279952951,0.4109271,0.5277567,0.7074587,21.5,51.8,136,23,9,6,1,4,1,1,1,0,0,0,0,0,0,0,182,-3.1826798,55.9429598,141.1185302734375,3.0,0,16445,392
1539279989284,0.48520988,0.62798876,0.8382948,21.300001,51.7,140,46,8,9,3,3,1,2,1,0,0,0,0,0,0,0,213,-3.182477,55.9424319,146.1278076171875,3.0,0,14577,392
1539280026261,0.22225824,0.34014073,5.1384387,21.1,51.600002,59,17,7,5,3,4,3,1,0,0,0,2,1,0,0,0,102,-3.1820701,55.9420593,141.82281494140625,3.017,0,13117,392
1539280061298,1.3807539,1.5839664,3.5295782,20.9,51.4,486,81,19,8,1,1,1,0,2,1,0,1,0,0,0,0,601,-3.1817096,55.9417131,141.135986328125,3.0,0,13845,391
1539280098275,0.43083754,0.54517823,1.9263935,20.800001,51.4,126,30,13,6,3,1,2,0,0,0,0,1,0,0,0,0,182,-3.1809281,55.9419056,142.0948486328125,3.33,0,15652,391
1539280133962,0.29171664,0.38922098,0.39974627,20.6,51.3,81,20,8,9,2,5,0,0,0,0,0,0,0,0,0,0,125,-3.1799661,55.9420576,139.0072021484375,4.152,0,16034,391
1539280168988,0.28560597,0.38399732,0.42331108,20.5,51.4,81,24,3,4,1,5,3,0,0,0,0,0,0,0,0,0,121,-3.1791541,55.9422821,134.0595703125,7.144,0,15290,391
1539280204703,0.51606536,0.7127289,3.9128268,20.4,51.3,134,38,20,6,3,2,3,4,0,0,0,1,0,0,0,1,212,-3.1788137,55.941984,128.7357177734375,7.222,0,12000,391
1539280240351,0.39929706,0.5794803,1.0397496,20.300001,51.2,113,25,12,5,5,5,4,2,0,1,0,0,0,0,0,0,172,-3.1780822,55.9416597,122.71142578125,3.0,0,15123,391
1539280277325,0.4540537,0.59988946,0.68329006,20.2,51.5,119,31,19,6,5,2,0,2,0,0,0,0,0,0,0,0,184,-3.1775762,55.9413467,144.7347412109375,3.0,0,13258,391
1539280313013,0.23531419,0.38276443,3.1450286,20.1,51.4,55,18,10,3,4,6,4,1,0,0,1,0,1,0,0,0,103,-3.1772026,55.9411292,146.107666015625,4.74,0,10291,391
1539280349339,0.30363387,0.4904557,3.7866979,20.1,51.600002,92,19,5,10,2,3,7,2,1,1,1,0,1,0,0,0,144,-3.1772853,55.9411418,150.71514892578125,42.694,0,7772,391
1539280384375,0.27003533,0.35979187,0.37318698,20.1,51.7,65,22,9,7,5,0,1,0,0,0,0,0,0,0,0,0,109,-3.1765593,55.9413578,170.638916015625,11.343,0,14950,391
1539280420706,0.47116,0.59563,2.6113026,20.0,51.8,137,31,17,5,3,3,1,0,0,0,0,0,1,0,0,0,198,-3.1765121,55.9413896,170.59552001953125,15.66,0,8184,391
