timestamp,longitude,latitude,altitude,accuracy
1539168138738,-3.2002441,55.9454077,151.3000030517578,18.183
1539168143743,-3.2002441,55.9454077,151.3000030517578,18.183
1539169145907,-3.2002148,55.9455791,141.10000610351562,16.571
1539169149642,-3.2002206,55.9455307,141.10000610351562,14.81
1539169154586,-3.2002451,55.9455294,0.0,13.671
1539169159592,-3.2002451,55.9455294,0.0,13.671
1539169164711,-3.2002563,55.9455221,0.0,13.387
1539169169928,-3.2002336,55.9455538,138.1999969482422,14.523
1539169174716,-3.2002266,55.9455809,141.10000610351562,12.29
1539169179726,-3.2002266,55.9455809,141.10000610351562,12.29
1539169184790,-3.2002306,55.9455404,141.10000610351562,14.071
1539169189758,-3.2002312,55.9455167,0.0,11.8
1539169194781,-3.2002312,55.9455167,0.0,11.8
1539169199803,-3.2002313,55.9455092,0.0,11.011
1539169204790,-3.2002313,55.9455073,0.0,10.807
1539169209797,-3.2002313,55.9455061,0.0,10.67
1539169214804,-3.2002313,55.9455061,0.0,10.67
1539169219827,-3.2002313,55.9455052,0.0,10.576
1539169224849,-3.2002314,55.9455047,0.0,10.512
1539169230376,-3.2002263,55.9455017,141.10000610351562,10.444
1539169234836,-3.2002228,55.9454999,141.10000610351562,10.417
1539169239845,-3.2002228,55.9454999,141.10000610351562,10.417
1539169244856,-3.2002186,55.9455411,138.1999969482422,10.176
1539169249861,-3.2002186,55.9455411,138.1999969482422,10.176
1539169254876,-3.2002175,55.945553,138.1999969482422,10.122
1539169259928,-3.200224,55.945534,0.0,10.352
1539169264934,-3.200224,55.945534,0.0,10.352
1539169274393,-3.2002211,55.9455473,138.1999969482422,10.218
1539169280075,-3.2002139,55.9455778,138.1999969482422,13.238
1539169285004,-3.200214,55.945579,138.1999969482422,12.019
1539169290043,-3.200214,55.9455796,138.1999969482422,11.342
1539169295057,-3.2002141,55.94558,138.1999969482422,10.959
1539169300081,-3.2002145,55.9455804,138.1999969482422,10.681
1539169305119,-3.2002148,55.9455806,138.1999969482422,10.495
1539169310115,-3.2002149,55.9455807,138.1999969482422,10.368
1539169315135,-3.200215,55.9455808,138.1999969482422,10.285
1539169320103,-3.2002151,55.9455809,138.1999969482422,10.229
1539169325180,-3.2002149,55.9455801,138.1999969482422,10.193
1539169330174,-3.2002143,55.9455781,138.1999969482422,18.547
1539169335168,-3.2002143,55.9455781,138.1999969482422,18.568
1539169340182,-3.2002144,55.9455782,138.1999969482422,18.557
1539169345179,-3.2002143,55.9455781,138.1999969482422,18.549
1539169350189,-3.2002144,55.9455782,138.1999969482422,18.525
1539169355173,-3.2002153,55.9455811,138.1999969482422,18.258
1539169360232,-3.2002153,55.9455811,138.1999969482422,18.266
1539169365203,-3.2002143,55.945578,138.1999969482422,18.566
1539169370253,-3.200214,55.9455778,138.1999969482422,18.67
1539169375487,-3.2002149,55.9455792,138.1999969482422,18.736
1539169380490,-3.200215,55.9455794,138.1999969482422,18.784
1539169385466,-3.200215,55.9455796,138.1999969482422,18.791
1539169390472,-3.2002148,55.9455793,138.1999969482422,18.828
1539169395506,-3.2002173,55.9454999,141.10000610351562,19.04
1539169400515,-3.2002221,55.9455586,141.10000610351562,20.662
1539169405580,-3.2002185,55.9455447,141.10000610351562,20.666
1539169410568,-3.2002058,55.9455358,138.1999969482422,20.768
1539169415598,-3.2002097,55.9455713,138.1999969482422,20.782
1539169420588,-3.2002138,55.945565,138.1999969482422,20.811
1539169425029,-3.2002018,55.9455207,138.1999969482422,16.214
1539169430036,-3.2002062,55.9455238,138.1999969482422,15.767
1539169435075,-3.2001917,55.9454826,138.1999969482422,14.355
1539169440134,-3.2001977,55.9454745,138.1999969482422,15.011
1539169445176,-3.200186,55.9454562,138.1999969482422,14.56
1539169450216,-3.2001866,55.9454653,138.1999969482422,15.008
1539169455203,-3.2001819,55.9454534,138.1999969482422,15.115
1539169460205,-3.2001936,55.9454617,138.1999969482422,15.234
1539169465247,-3.2001848,55.9454522,138.1999969482422,15.196
1539169470446,-3.2001807,55.9454473,138.1999969482422,14.641
1539169475263,-3.2001793,55.9454456,138.1999969482422,14.411
1539169480279,-3.2001802,55.9454396,138.0,19.096
1539169485298,-3.2001253,55.9454389,140.8000030517578,20.059
1539169490357,-3.2001238,55.9454436,140.8000030517578,18.41
1539169495406,-3.2001245,55.9454455,140.60000610351562,15.335
1539169500429,-3.2001157,55.9454512,140.60000610351562,14.843
