interpolatedPhoneTimestamp,respeckTimestamp,sequenceNumber,x,y,z,breathingSignal,breathingRate,activityLevel,activityType
1539683856320,17626167400,13,-0.26513672,-0.94921875,-0.7836914,NaN,NaN,1.1931361,1
1539683856400,17626167400,14,0.095458984,-0.5473633,-0.44604492,NaN,NaN,1.1931361,1
1539683856480,17626167400,15,0.021728516,-0.3449707,-0.2783203,NaN,NaN,1.1931361,1
1539683856560,17626167400,16,-0.019042969,-0.5332031,-0.55688477,NaN,NaN,1.1931361,1
1539683856640,17626167400,17,-0.17114258,-0.98217773,-1.1843262,NaN,NaN,1.1931361,1
1539683856720,17626167400,18,0.14819336,-0.9667969,-0.69628906,NaN,NaN,1.1931361,1
1539683856800,17626167400,19,-0.24682617,-0.9614258,-0.74975586,NaN,NaN,1.1931361,1
1539683856880,17626167400,20,-0.22705078,-0.6748047,-0.64990234,NaN,NaN,1.1931361,1
1539683856960,17626167400,21,-0.083740234,-0.45239258,-0.3112793,NaN,NaN,1.1931361,1
1539683857040,17626167400,22,-0.057617188,-0.6098633,-0.6081543,NaN,NaN,1.1931361,1
1539683857120,17626167400,23,0.034423828,-0.76293945,-0.86083984,NaN,NaN,1.1931361,1
1539683857200,17626167400,24,0.034179688,-0.96655273,-1.032959,NaN,NaN,1.1025928,1
1539683857280,17626167400,25,-0.4482422,-1.0073242,-0.6008301,NaN,NaN,1.1025928,1
1539683857360,17626167400,26,-0.28881836,-0.9807129,-0.5563965,NaN,NaN,1.1025928,1
1539683857440,17626167400,27,-0.0063476562,-0.55859375,-0.44995117,NaN,NaN,1.1025928,1
1539683857520,17626167400,28,-0.018310547,-0.34692383,-0.24853516,NaN,NaN,1.1025928,1
1539683857600,17626167400,29,-0.039794922,-0.35888672,-0.48095703,NaN,NaN,1.1025928,1
1539683857680,17626167400,30,-0.11987305,-0.7780762,-0.93237305,NaN,NaN,0.78638107,1
1539683857760,17626167400,31,-0.10546875,-0.87231445,-1.3254395,NaN,NaN,0.78638107,1
1539683857840,17626169829,0,-0.31396484,-1.095459,-0.68847656,NaN,NaN,0.78638107,1
1539683857920,17626169829,1,0.010009766,-0.8046875,-0.62719727,NaN,NaN,0.78638107,1
1539683858000,17626169829,2,-0.111083984,-0.5241699,-0.5515137,NaN,NaN,0.78638107,1
1539683858080,17626169829,3,-0.092041016,-0.25952148,-0.2055664,NaN,NaN,0.78638107,1
1539683858160,17626169829,4,-0.10131836,-0.61450195,-0.63378906,NaN,NaN,0.78638107,1
1539683858240,17626169829,5,0.049560547,-0.7441406,-0.9848633,NaN,NaN,0.78638107,1
1539683858320,17626169829,6,-0.09301758,-0.97436523,-1.1706543,NaN,NaN,0.78638107,1
1539683858400,17626169829,7,-0.34594727,-0.8935547,-0.83569336,NaN,NaN,0.78638107,1
1539683858480,17626169829,8,-0.2746582,-0.8039551,-0.54711914,NaN,NaN,0.78638107,1
1539683858560,17626169829,9,-0.017578125,-0.39257812,-0.25878906,NaN,NaN,0.78638107,1
1539683858640,17626169829,10,-0.09301758,-0.37451172,-0.31103516,NaN,NaN,0.78638107,1
1539683858720,17626169829,11,-0.10986328,-0.65063477,-0.7453613,NaN,NaN,0.78638107,1
1539683858800,17626169829,12,-0.14379883,-1.0217285,-1.0541992,NaN,NaN,0.78638107,1
1539683858880,17626169829,13,-0.26782227,-1.2390137,-0.859375,NaN,NaN,0.78638107,1
1539683858960,17626169829,14,-0.114746094,-0.8720703,-0.47021484,NaN,NaN,0.78638107,1
1539683859040,17626169829,15,-0.23022461,-0.6188965,-0.52612305,NaN,NaN,0.78638107,1
1539683859120,17626169829,16,-0.09838867,-0.33618164,-0.2409668,NaN,NaN,0.78638107,1
1539683859200,17626169829,17,-0.06518555,-0.5280762,-0.43579102,NaN,NaN,0.7063893,1
1539683859280,17626169829,18,-0.017089844,-0.72021484,-0.84399414,NaN,NaN,0.7063893,1
1539683859360,17626169829,19,-0.0146484375,-0.8833008,-1.1508789,NaN,NaN,0.7063893,1
1539683859440,17626169829,20,-0.32250977,-1.0864258,-0.7907715,NaN,NaN,0.7063893,1
1539683859520,17626169829,21,-0.36572266,-0.6608887,-0.57470703,NaN,NaN,0.7063893,1
1539683859600,17626169829,22,-0.1303711,-0.72436523,-0.45239258,NaN,NaN,0.7063893,1
1539683859680,17626169829,23,0.029052734,-0.33984375,-0.26879883,NaN,NaN,0.7063893,1
1539683859760,17626169829,24,-0.119140625,-0.57006836,-0.7060547,NaN,NaN,0.7063893,1
1539683859840,17626169829,25,-0.21484375,-0.86499023,-1.0187988,NaN,NaN,0.7063893,1
1539683859920,17626169829,26,-0.041503906,-0.93969727,-0.8532715,NaN,NaN,0.7063893,1
1539683860000,17626169829,27,-0.47705078,-1.2404785,-0.5029297,NaN,NaN,0.7063893,1
1539683860080,17626169829,28,-0.05493164,-0.62353516,-0.74243164,NaN,NaN,0.7849617,1
1539683860160,17626169829,29,-0.14477539,-0.34155273,-0.3881836,NaN,NaN,0.7849617,1
1539683860240,17626169829,30,-0.13305664,-0.4477539,-0.41137695,NaN,NaN,0.7849617,1
1539683860320,17626169829,31,0.15258789,-0.6201172,-0.8391113,NaN,NaN,0.7849617,1
1539683860400,17626172258,0,0.1159668,-0.79345703,-1.0852051,NaN,NaN,0.7849617,1
1539683860480,17626172258,1,-0.46191406,-1.2900391,-0.8618164,NaN,NaN,0.7940041,1
1539683860560,17626172258,2,-0.30932617,-0.7844238,-0.6176758,NaN,NaN,0.7940041,1
1539683860640,17626172258,3,0.1352539,-0.5551758,-0.3869629,NaN,NaN,0.7940041,1
1539683860720,17626172258,4,-0.017333984,-0.36889648,-0.19238281,NaN,NaN,0.7940041,1
1539683860800,17626172258,5,-0.17016602,-0.5390625,-0.734375,NaN,NaN,0.7940041,1
1539683860880,17626172258,6,-0.15283203,-0.91381836,-1.1743164,NaN,NaN,0.7940041,1
1539683860960,17626172258,7,0.017822266,-0.9020996,-0.75439453,NaN,NaN,0.7940041,1
1539683861040,17626172258,8,-0.35473633,-0.9658203,-0.7175293,NaN,NaN,0.7940041,1
1539683861120,17626172258,9,-0.23657227,-0.79833984,-0.66064453,NaN,NaN,0.7940041,1
1539683861200,17626172258,10,-0.17944336,-0.36621094,-0.34277344,NaN,NaN,0.7940041,1
1539683861280,17626172258,11,-0.096191406,-0.4663086,-0.40722656,NaN,NaN,0.7940041,1
1539683861360,17626172258,12,0.03564453,-0.7180176,-0.72558594,NaN,NaN,0.7940041,1
1539683861440,17626172258,13,-0.005126953,-0.87158203,-1.019043,NaN,NaN,0.7940041,1
1539683861520,17626172258,14,-0.39746094,-1.0488281,-0.8208008,NaN,NaN,0.7940041,1
1539683861600,17626172258,15,-0.37719727,-0.8054199,-0.60668945,NaN,NaN,0.7940041,1
1539683861680,17626172258,16,-0.052734375,-0.6784668,-0.41235352,NaN,NaN,0.7940041,1
1539683861760,17626172258,17,-0.033935547,-0.3310547,-0.2680664,NaN,NaN,0.7940041,1
1539683861840,17626172258,18,-0.107421875,-0.49414062,-0.61376953,NaN,NaN,0.7940041,1
1539683861920,17626172258,19,-0.15527344,-0.9387207,-1.0144043,NaN,NaN,0.7940041,1
1539683862000,17626172258,20,-0.08325195,-1.026123,-1.1120605,NaN,NaN,0.7940041,1
1539683862080,17626172258,21,-0.35913086,-1.0805664,-0.41430664,NaN,NaN,0.7940041,1
1539683862160,17626172258,22,-0.11791992,-0.828125,-0.55688477,NaN,NaN,0.7940041,1
1539683862240,17626172258,23,-0.13427734,-0.48388672,-0.51660156,NaN,NaN,0.7940041,1
1539683862320,17626172258,24,-0.10180664,-0.3647461,-0.32202148,NaN,NaN,0.7940041,1
1539683862400,17626172258,25,-0.023925781,-0.5151367,-0.6152344,NaN,NaN,0.7940041,1
1539683862480,17626172258,26,-0.013183594,-0.83935547,-1.0959473,NaN,NaN,0.7940041,1
1539683862560,17626172258,27,-0.057861328,-0.9511719,-1.1936035,NaN,NaN,0.7940041,1
1539683862640,17626172258,28,-0.43554688,-0.83325195,-0.58813477,NaN,NaN,0.7940041,1
1539683862720,17626172258,29,-0.16552734,-0.8725586,-0.6166992,NaN,NaN,0.7940041,1
1539683862800,17626172258,30,0.04711914,-0.36865234,-0.3190918,NaN,NaN,0.7940041,1
1539683862880,17626172258,31,-0.049560547,-0.31420898,-0.31982422,NaN,NaN,0.7940041,1
1539683862960,17626174687,0,-0.033935547,-0.58569336,-0.87475586,NaN,NaN,0.7940041,1
1539683863040,17626174687,1,-0.13964844,-0.9460449,-1.2783203,NaN,NaN,0.7522857,1
1539683863120,17626174687,2,-0.1262207,-1.1350098,-0.7546387,NaN,NaN,0.7522857,1
1539683863200,17626174687,3,-0.119628906,-0.91259766,-0.5683594,NaN,NaN,0.7522857,1
1539683863280,17626174687,4,-0.12133789,-0.64868164,-0.5930176,NaN,NaN,0.7522857,1
1539683863360,17626174687,5,-0.049316406,-0.29785156,-0.30517578,NaN,NaN,0.7522857,1
1539683863440,17626174687,6,-0.09033203,-0.49487305,-0.4494629,NaN,NaN,0.7522857,1
1539683863520,17626174687,7,0.01586914,-0.7158203,-0.8671875,NaN,NaN,0.7522857,1
1539683863600,17626174687,8,0.04736328,-1.0056152,-1.1003418,NaN,NaN,0.7522857,1
1539683863680,17626174687,9,-0.31469727,-1.0266113,-0.8718262,NaN,NaN,0.7522857,1
1539683863760,17626174687,10,-0.34545898,-0.79003906,-0.5505371,NaN,NaN,0.7522857,1
1539683863840,17626174687,11,7.324219E-4,-0.59472656,-0.3305664,NaN,NaN,0.7522857,1
1539683863920,17626174687,12,-0.020996094,-0.32470703,-0.21289062,NaN,NaN,0.7522857,1
1539683864000,17626174687,13,-0.055664062,-0.48120117,-0.6159668,NaN,NaN,0.7522857,1
1539683864080,17626174687,14,-0.091552734,-0.86621094,-0.9980469,NaN,NaN,0.7522857,1
1539683864160,17626174687,15,-0.08618164,-1.1616211,-1.2111816,NaN,NaN,0.7522857,1
1539683864240,17626174687,16,-0.2705078,-1.1564941,-0.49951172,NaN,NaN,0.7522857,1
1539683864320,17626174687,17,-0.0637207,-0.7824707,-0.49194336,NaN,NaN,0.7522857,1
1539683864400,17626174687,18,-0.080322266,-0.49902344,-0.37890625,NaN,NaN,0.7522857,1
1539683864480,17626174687,19,-0.15576172,-0.27416992,-0.18164062,NaN,NaN,0.7522857,1
1539683864560,17626174687,20,0.024414062,-0.68603516,-0.62109375,NaN,NaN,0.7522857,1
1539683864640,17626174687,21,-0.056152344,-0.9321289,-1.0180664,NaN,NaN,0.7351711,1
1539683864720,17626174687,22,-0.16064453,-1.1555176,-1.1171875,NaN,NaN,0.7351711,1
1539683864800,17626174687,23,-0.39331055,-0.88842773,-0.56933594,NaN,NaN,0.7351711,1
1539683864880,17626174687,24,-0.122802734,-0.9289551,-0.5473633,NaN,NaN,0.7351711,1
1539683864960,17626174687,25,-0.0036621094,-0.35302734,-0.24560547,NaN,NaN,0.7351711,1
1539683865040,17626174687,26,-0.043701172,-0.31298828,-0.19848633,NaN,NaN,0.7351711,1
1539683865120,17626174687,27,-0.12866211,-0.53027344,-0.74560547,NaN,NaN,0.7351711,1
1539683865200,17626174687,28,-0.15673828,-1.1252441,-1.2475586,NaN,NaN,0.7789322,1
1539683865280,17626174687,29,-0.17529297,-1.1787109,-0.7824707,NaN,NaN,0.7789322,1
1539683865360,17626174687,30,-0.16479492,-0.98461914,-0.48339844,NaN,NaN,0.7789322,1
1539683865440,17626174687,31,-0.23413086,-0.70336914,-0.5432129,NaN,NaN,0.7789322,1
1539683865520,17626177116,0,-0.06762695,-0.24804688,-0.20825195,NaN,NaN,0.7789322,1
1539683865580,17626177116,1,-0.110839844,-0.51708984,-0.37475586,NaN,NaN,0.7789322,1
1539683865641,17626177116,2,0.023925781,-0.7680664,-0.8852539,NaN,NaN,0.7789322,1
1539683865702,17626177116,3,-0.10913086,-1.0292969,-1.1313477,NaN,NaN,0.7789322,1
1539683865762,17626177116,4,-0.45239258,-1.0625,-0.76171875,NaN,NaN,0.7789322,1
1539683865823,17626177116,5,-0.45385742,-0.8598633,-0.56347656,NaN,NaN,0.7789322,1
1539683865884,17626177116,6,0.038085938,-0.6320801,-0.32861328,NaN,NaN,0.7789322,1
1539683865945,17626177116,7,-0.015380859,-0.3137207,-0.18310547,NaN,NaN,0.7789322,1
1539683866005,17626177116,8,-0.123046875,-0.3955078,-0.55078125,NaN,NaN,0.7789322,1
1539683866066,17626177116,9,-0.18286133,-0.8959961,-1.0063477,NaN,NaN,0.7789322,1
1539683866127,17626177116,10,-0.119384766,-1.0693359,-1.1787109,NaN,NaN,0.7789322,1
1539683866187,17626177116,11,-0.42919922,-1.0751953,-0.44335938,NaN,NaN,0.7979732,1
1539683866248,17626177116,12,-0.14990234,-0.8935547,-0.59814453,NaN,NaN,0.7979732,1
1539683866309,17626177116,13,-0.10229492,-0.43652344,-0.41015625,NaN,NaN,0.7979732,1
1539683866370,17626177116,14,-0.18432617,-0.28100586,-0.28344727,NaN,NaN,0.7979732,1
1539683866430,17626177116,15,0.026123047,-0.66625977,-0.703125,NaN,NaN,0.7979732,1
1539683866491,17626177116,16,-0.064208984,-0.80078125,-1.0773926,NaN,NaN,0.7979732,1
1539683866552,17626177116,17,-0.34838867,-0.9394531,-1.0202637,NaN,NaN,0.7979732,1
1539683866612,17626177116,18,-0.47998047,-0.8869629,-0.7602539,NaN,NaN,0.7979732,1
1539683866673,17626177116,19,0.013183594,-0.685791,-0.63134766,NaN,NaN,0.7979732,1
1539683866734,17626177116,20,0.047851562,-0.31811523,-0.25317383,NaN,NaN,0.7979732,1
1539683866795,17626177116,21,-0.09838867,-0.29077148,-0.42797852,NaN,NaN,0.7979732,1
1539683866855,17626177116,22,-0.036132812,-0.7441406,-0.9121094,NaN,NaN,0.7979732,1
1539683866916,17626177116,23,0.009033203,-0.8913574,-1.2087402,NaN,NaN,0.7979732,1
1539683866977,17626177116,24,-0.100097656,-1.2780762,-0.7072754,NaN,NaN,0.7979732,1
1539683867037,17626177116,25,-0.09790039,-0.6611328,-0.6779785,NaN,NaN,0.7979732,1
1539683867098,17626177116,26,-0.07397461,-0.54589844,-0.6105957,NaN,NaN,0.7979732,1
1539683867159,17626177116,27,-0.056884766,-0.3515625,-0.31958008,NaN,NaN,0.7979732,1
1539683867220,17626177116,28,0.033691406,-0.50805664,-0.5239258,NaN,NaN,0.7979732,1
1539683867280,17626177116,29,0.13793945,-0.8234863,-1.0305176,NaN,NaN,0.7979732,1
1539683867341,17626177116,30,-0.06665039,-1.0688477,-0.9758301,NaN,NaN,0.7979732,1
1539683867402,17626177116,31,-0.39111328,-0.90600586,-0.69262695,NaN,NaN,0.7979732,1
1539683867463,17626179545,0,0.015380859,-0.84936523,-0.5515137,NaN,NaN,0.7979732,1
1539683867543,17626179545,1,0.06665039,-0.39746094,-0.31884766,NaN,NaN,0.7979732,1
1539683867623,17626179545,2,-0.091552734,-0.36450195,-0.3395996,NaN,NaN,0.7979732,1
1539683867703,17626179545,3,-0.11621094,-0.5427246,-0.7949219,NaN,NaN,0.7979732,1
1539683867783,17626179545,4,-0.03564453,-0.8120117,-1.2158203,NaN,NaN,0.7979732,1
1539683867863,17626179545,5,-0.17895508,-1.177002,-1.0654297,NaN,NaN,0.7979732,1
1539683867943,17626179545,6,0.021484375,-0.703125,-0.71655273,NaN,NaN,0.7979732,1
1539683868023,17626179545,7,-0.09448242,-0.5595703,-0.63500977,NaN,NaN,0.7979732,1
1539683868103,17626179545,8,0.028076172,-0.37695312,-0.40795898,NaN,NaN,0.7979732,1
1539683868183,17626179545,9,0.022460938,-0.46533203,-0.5678711,NaN,NaN,0.7979732,1
1539683868263,17626179545,10,0.029785156,-0.5649414,-0.8562012,NaN,NaN,0.7979732,1
1539683868343,17626179545,11,-0.021728516,-0.7836914,-1.1049805,NaN,NaN,0.6661847,1
1539683868423,17626179545,12,-0.2446289,-0.8496094,-1.0195312,NaN,NaN,0.6661847,1
1539683868503,17626179545,13,-0.34301758,-0.7832031,-0.7355957,NaN,NaN,0.6661847,1
1539683868583,17626179545,14,0.04638672,-0.5305176,-0.54467773,NaN,NaN,0.6661847,1
1539683868663,17626179545,15,-0.104003906,-0.32495117,-0.35107422,NaN,NaN,0.6661847,1
1539683868743,17626179545,16,-0.06665039,-0.37109375,-0.5546875,NaN,NaN,0.6661847,1
1539683868823,17626179545,17,-0.07470703,-0.72094727,-0.96875,NaN,NaN,0.6661847,1
1539683868903,17626179545,18,-0.05859375,-0.8671875,-1.1357422,NaN,NaN,0.6661847,1
1539683868983,17626179545,19,-0.2253418,-1.0495605,-0.79345703,NaN,NaN,0.6661847,1
1539683869063,17626179545,20,-0.15307617,-0.7504883,-0.70825195,NaN,NaN,0.6661847,1
1539683869143,17626179545,21,-0.14868164,-0.4873047,-0.6311035,NaN,NaN,0.6661847,1
1539683869223,17626179545,22,-0.10595703,-0.38305664,-0.3942871,NaN,NaN,0.6425947,1
1539683869303,17626179545,23,-0.021240234,-0.47460938,-0.592041,NaN,NaN,0.6425947,1
1539683869383,17626179545,24,-0.10986328,-0.79956055,-1.0246582,NaN,NaN,0.6216514,1
1539683869463,17626179545,25,-0.17626953,-1.144043,-1.2207031,NaN,NaN,0.6216514,1
1539683869543,17626179545,26,-0.35253906,-0.74975586,-0.51049805,NaN,NaN,0.8312187,1
1539683869623,17626179545,27,-0.13745117,-0.68481445,-0.5571289,NaN,NaN,0.8312187,1
1539683869703,17626179545,28,-0.095458984,-0.3400879,-0.35546875,NaN,NaN,0.8312187,1
1539683869783,17626179545,29,-0.06542969,-0.33032227,-0.4260254,NaN,NaN,0.8312187,1
1539683869863,17626179545,30,-0.11450195,-0.78344727,-0.9165039,NaN,NaN,0.8312187,1
1539683869943,17626179545,31,-0.2644043,-1.4289551,-1.0432129,NaN,NaN,0.8312187,1
1539683870023,17626181973,0,-0.087890625,-1.0234375,-0.671875,NaN,NaN,0.8312187,1
1539683870103,17626181973,1,-0.038330078,-0.62597656,-0.3947754,NaN,NaN,0.8312187,1
1539683870183,17626181973,2,-0.10644531,-0.6308594,-0.42626953,NaN,NaN,0.8312187,1
1539683870263,17626181973,3,-0.012451172,-0.6555176,-0.43041992,NaN,NaN,0.8312187,1
1539683870343,17626181973,4,0.07910156,-0.61450195,-0.4555664,NaN,NaN,0.8312187,1
1539683870423,17626181973,5,-0.38720703,-0.9111328,-0.6394043,NaN,NaN,0.8312187,1
1539683870503,17626181973,6,-0.5605469,-1.1118164,-0.7919922,NaN,NaN,0.8312187,1
1539683870583,17626181973,7,-0.2241211,-1.0307617,-0.796875,NaN,NaN,0.8312187,1
1539683870663,17626181973,8,-0.021484375,-0.39208984,-0.46240234,NaN,NaN,0.8312187,1
1539683870743,17626181973,9,-0.064941406,-0.20141602,-0.21972656,NaN,NaN,0.8312187,1
1539683870823,17626181973,10,-0.044677734,-0.560791,-0.5522461,NaN,NaN,0.8312187,1
1539683870903,17626181973,11,0.08129883,-1.0454102,-1.2436523,NaN,NaN,0.85367936,1
1539683870983,17626181973,12,0.15673828,-1.1838379,-1.1418457,NaN,NaN,0.85367936,1
1539683871063,17626181973,13,0.35375977,-0.7651367,-0.73217773,NaN,NaN,0.85367936,1
1539683871143,17626181973,14,0.16674805,-0.50512695,-0.5292969,NaN,NaN,0.85367936,1
1539683871223,17626181973,15,0.12719727,-0.12207031,-0.21191406,NaN,NaN,0.85367936,1
1539683871303,17626181973,16,-0.059570312,-0.4584961,-0.35424805,NaN,NaN,0.85367936,1
1539683871383,17626181973,17,0.10449219,-1.0307617,-0.8395996,NaN,NaN,0.85367936,1
1539683871463,17626181973,18,0.16723633,-1.1220703,-1.0185547,NaN,NaN,0.85367936,1
1539683871543,17626181973,19,-0.34326172,-1.375,-0.4272461,NaN,NaN,0.85367936,1
1539683871623,17626181973,20,-0.2697754,-0.86450195,-0.54663086,NaN,NaN,0.85367936,1
1539683871703,17626181973,21,0.14550781,-0.6022949,-0.25732422,NaN,NaN,0.85367936,1
1539683871783,17626181973,22,0.017089844,-0.110839844,-0.2055664,NaN,NaN,0.85367936,1
1539683871863,17626181973,23,-0.056396484,-0.5239258,-0.64501953,NaN,NaN,0.85367936,1
1539683871943,17626181973,24,-0.10253906,-1.0898438,-1.1079102,NaN,NaN,0.85367936,1
1539683872023,17626181973,25,-0.19238281,-1.5541992,-0.99365234,NaN,NaN,0.85367936,1
1539683872103,17626181973,26,0.2121582,-0.88842773,-0.4477539,NaN,NaN,0.95126766,1
1539683872183,17626181973,27,-0.14379883,-0.59228516,-0.35009766,NaN,NaN,0.95126766,1
1539683872263,17626181973,28,0.013183594,-0.1574707,-0.08276367,NaN,NaN,0.95126766,1
1539683872343,17626181973,29,-0.09790039,-0.6020508,-0.5932617,NaN,NaN,0.95126766,1
1539683872423,17626181973,30,0.08569336,-1.0649414,-1.1196289,NaN,NaN,0.95126766,1
1539683872503,17626181973,31,0.06201172,-1.2368164,-1.109375,NaN,NaN,0.95126766,1
1539683872583,17626184402,0,-0.70581055,-1.2419434,-0.4572754,NaN,NaN,1.0073785,1
1539683872663,17626184402,1,0.079833984,-0.7609863,-0.5917969,NaN,NaN,1.0073785,1
1539683872743,17626184402,2,-0.07470703,-0.29614258,-0.0769043,NaN,NaN,1.0073785,1
1539683872823,17626184402,3,0.021728516,-0.21435547,-0.19848633,NaN,NaN,1.0073785,1
1539683872903,17626184402,4,-0.07714844,-0.8791504,-0.8276367,NaN,NaN,1.0073785,1
1539683872983,17626184402,5,-0.053710938,-1.2043457,-1.3110352,NaN,NaN,1.0073785,1
1539683873063,17626184402,6,0.092041016,-0.91137695,-0.55371094,NaN,NaN,1.0073785,1
1539683873143,17626184402,7,-0.33911133,-1.1547852,-0.15063477,NaN,NaN,1.0073785,1
1539683873223,17626184402,8,0.0021972656,-0.638916,-0.2836914,NaN,NaN,1.0073785,1
1539683873303,17626184402,9,-0.23120117,-0.32348633,-0.26586914,NaN,NaN,1.0073785,1
1539683873383,17626184402,10,-0.22509766,-0.7312012,-0.6057129,NaN,NaN,1.0073785,1
1539683873463,17626184402,11,0.07543945,-1.0917969,-0.9333496,NaN,NaN,1.0073785,1
1539683873543,17626184402,12,-0.3815918,-1.5458984,-0.8937988,NaN,NaN,1.0073785,1
1539683873623,17626184402,13,-0.36035156,-0.76293945,-0.3474121,NaN,NaN,1.0073785,1
1539683873703,17626184402,14,-0.23657227,-0.8737793,-0.22827148,NaN,NaN,1.0073785,1
1539683873783,17626184402,15,0.03515625,-0.044921875,-0.068847656,NaN,NaN,1.0073785,1
1539683873863,17626184402,16,0.037597656,-0.5053711,-0.3828125,NaN,NaN,1.0073785,1
1539683873943,17626184402,17,-0.13427734,-1.1262207,-1.0456543,NaN,NaN,1.0073785,1
1539683874023,17626184402,18,-0.06713867,-1.0556641,-1.0031738,NaN,NaN,1.0073785,1
1539683874103,17626184402,19,-0.19702148,-1.5053711,-0.28320312,NaN,NaN,1.0073785,1
1539683874183,17626184402,20,-0.10961914,-0.68969727,-0.55249023,NaN,NaN,1.0073785,1
1539683874263,17626184402,21,-2.4414062E-4,-0.30566406,-0.33544922,NaN,NaN,1.0073785,1
1539683874343,17626184402,22,-0.10058594,-0.35668945,-0.22045898,NaN,NaN,1.0073785,1
1539683874423,17626184402,23,0.052490234,-0.640625,-0.6838379,NaN,NaN,1.0073785,1
