timestamp,longitude,latitude,altitude,accuracy
1539161398491,-3.1969277,55.9431837,168.04595947265625,21.44
1539161399486,-3.1968985,55.9432115,175.38519287109375,13.718
1539161402492,-3.1968892,55.9431997,182.5806884765625,8.541
1539161404509,-3.1968848,55.9431841,184.63323974609375,6.034
1539161407487,-3.1968912,55.9431723,187.11285400390625,4.705
1539161410477,-3.1968915,55.943172,187.4608154296875,4.151
1539161413502,-3.1968994,55.9431625,187.78997802734375,3.617
1539161416476,-3.1968977,55.9431599,187.1888427734375,3.246
1539161419494,-3.1968968,55.9431583,187.01220703125,3.259
1539161422483,-3.1968965,55.9431577,187.19287109375,3.51
1539161425482,-3.1968965,55.943157,187.20281982421875,3.814
1539161428484,-3.1968966,55.9431567,187.71258544921875,4.26
1539161431486,-3.1968968,55.9431565,187.8389892578125,4.704
1539161434484,-3.1968971,55.9431564,188.3480224609375,5.13
1539161437488,-3.1968972,55.9431561,188.62249755859375,5.652
1539161440477,-3.1968969,55.9431548,188.5909423828125,5.87
1539161443474,-3.1968965,55.9431531,188.5919189453125,5.687
1539161446479,-3.1968962,55.943152,188.58642578125,5.564
1539161449494,-3.196896,55.9431508,188.59588623046875,4.94
1539161452489,-3.1968958,55.94315,188.58538818359375,4.265
1539161455473,-3.1968956,55.9431496,188.57244873046875,3.918
1539161458504,-3.1968955,55.9431493,188.5625,3.713
1539161461495,-3.1968888,55.9431552,185.40643310546875,3.847
1539161464487,-3.1968668,55.9431735,184.76373291015625,4.102
1539161467471,-3.1968767,55.9431788,185.54437255859375,5.14
1539161470481,-3.1968963,55.9431733,185.68206787109375,5.762
1539161473491,-3.1969299,55.9431417,183.9127197265625,5.398
1539161476520,-3.1969792,55.9431688,183.1619873046875,6.432
1539161479514,-3.1970004,55.943229,183.69439697265625,5.078
1539161482499,-3.1969789,55.9432682,174.49493408203125,3.89
1539161485485,-3.1969355,55.9432697,167.373046875,3.749
1539161488489,-3.1968752,55.943276,165.80511474609375,3.675
1539161491503,-3.1968134,55.9432835,164.83123779296875,3.627
1539161494493,-3.1967689,55.9432871,162.41619873046875,3.57
1539161497484,-3.1967584,55.9432846,162.2681884765625,3.488
1539161500486,-3.1967503,55.9432812,162.35223388671875,3.432
1539161503479,-3.1967443,55.9432787,162.4290771484375,3.393
1539161506483,-3.1967413,55.9432777,162.54473876953125,3.63
1539161509495,-3.1967382,55.9432774,163.1158447265625,3.837
1539161512483,-3.196735,55.9432773,163.23223876953125,4.01
1539161515526,-3.196732,55.9432774,163.361083984375,4.153
1539161518494,-3.1967292,55.9432774,163.43316650390625,4.266
1539161521485,-3.1967263,55.9432772,163.4849853515625,4.174
