timestamp,longitude,latitude,altitude,accuracy
1540994405988,-3.1857686,55.9445168,142.514892578125,17.152
1540994406919,-3.1858367,55.9444773,152.74639892578125,14.711
1540994408904,-3.1859032,55.9444414,155.85394287109375,13.856
1540994411930,-3.1859777,55.9443767,157.70513916015625,10.047
1540994414854,-3.1859411,55.9443228,151.72637939453125,5.602
1540994417857,-3.1858519,55.9443249,150.1904296875,3.903
1540994420852,-3.1857756,55.9443422,149.70831298828125,3.82
1540994423866,-3.185702,55.9443751,149.525634765625,3.584
1540994426850,-3.1856308,55.9444111,149.7109375,3.127
1540994429909,-3.1855834,55.9444422,149.1527099609375,3.453
1540994432849,-3.1855196,55.9444777,149.2513427734375,3.526
1540994435848,-3.1854433,55.9445017,148.9342041015625,3.5
1540994438858,-3.1853877,55.9445233,148.62872314453125,3.698
1540994441846,-3.1853485,55.944548,148.193603515625,4.2
1540994444849,-3.1852953,55.944569,147.14593505859375,4.743
1540994447857,-3.1852462,55.9446009,147.28338623046875,4.944
1540994450940,-3.1851953,55.9446448,145.7904052734375,5.099
1540994453846,-3.1851274,55.9446856,145.97601318359375,4.772
1540994456846,-3.1850881,55.9447205,144.73052978515625,4.603
1540994459853,-3.1850597,55.9447535,142.5435791015625,4.898
1540994462851,-3.1850224,55.944802,141.587646484375,4.639
1540994465854,-3.184963,55.9448363,141.32330322265625,3.75
1540994468889,-3.1849024,55.9448477,140.37103271484375,3.579
1540994471847,-3.1848285,55.9448627,139.53863525390625,3.512
1540994474863,-3.1847912,55.9448943,138.67681884765625,3.498
1540994477841,-3.1847599,55.9449111,139.39898681640625,4.359
1540994480860,-3.1847306,55.9449208,139.02069091796875,5.476
1540994483868,-3.1846915,55.9449327,139.582763671875,6.365
1540994486867,-3.1845624,55.9449538,139.37530517578125,5.565
1540994489846,-3.1844429,55.9450392,139.90972900390625,5.36
1540994492859,-3.1844003,55.945061,139.3330078125,6.36
1540994495837,-3.1843586,55.9450611,139.130615234375,6.888
1540994498901,-3.1843086,55.9450792,138.4874267578125,6.903
1540994501876,-3.1843105,55.9450958,138.4888916015625,6.591
1540994504891,-3.1843142,55.9451085,138.50616455078125,6.135
1540994507843,-3.1843167,55.9451159,138.52099609375,5.858
1540994510900,-3.1843158,55.9451312,138.21942138671875,6.124
1540994513842,-3.1842843,55.9451534,138.1416015625,4.275
1540994516882,-3.1842369,55.9451704,137.051025390625,3.919
1540994519928,-3.1841938,55.9451813,136.6949462890625,3.597
1540994522931,-3.1841532,55.9451924,137.3931884765625,3.717
1540994525935,-3.1841082,55.9452054,137.866455078125,3.785
1540994528858,-3.1840924,55.9452017,138.417236328125,4.868
1540994531893,-3.1840599,55.9451682,139.447998046875,4.04
1540994534849,-3.1840324,55.9451342,140.1285400390625,3.84
1540994537838,-3.1839807,55.9451148,141.32501220703125,4.254
1540994540848,-3.183908,55.9450774,141.80029296875,3.9
1540994543902,-3.1838643,55.9450304,141.80303955078125,3.615
1540994546841,-3.1838248,55.9449897,142.84375,3.536
1540994549877,-3.1837962,55.9449526,141.878662109375,3.562
1540994552858,-3.1837933,55.944913,143.32470703125,3.579
1540994555846,-3.1838265,55.9448552,142.818359375,3.554
1540994558917,-3.183818,55.9448558,140.70806884765625,3.849
1540994561856,-3.1838099,55.9448503,141.0257568359375,4.103
1540994564881,-3.1838198,55.9448344,141.8924560546875,3.758
1540994567857,-3.1838228,55.9448271,142.16162109375,4.93
1540994570865,-3.1838144,55.9448214,142.1064453125,5.28
1540994573874,-3.1838147,55.9448125,141.44482421875,4.635
1540994576851,-3.183817,55.9448088,141.3553466796875,4.415
1540994579850,-3.1838234,55.9448047,141.179443359375,4.311
1540994582860,-3.1838328,55.9448007,140.4830322265625,4.279
1540994585853,-3.1838361,55.9447917,139.752197265625,3.556
1540994588841,-3.1838366,55.9447886,139.7349853515625,3.479
1540994591847,-3.183842,55.9447846,139.5400390625,3.426
1540994594854,-3.1838471,55.9447813,139.57025146484375,3.389
1540994597905,-3.1838535,55.944778,139.56689453125,3.363
1540994600863,-3.1838616,55.9447745,139.62384033203125,3.344
1540994603907,-3.1838751,55.9447698,140.5738525390625,3.099
1540994606862,-3.1838837,55.9447665,140.8292236328125,4.16
1540994609856,-3.1838371,55.9447932,141.63629150390625,3.879
1540994612857,-3.1838335,55.9448129,141.876708984375,3.504
1540994615916,-3.1838433,55.9448512,142.68603515625,3.987
1540994618886,-3.1838839,55.9448842,143.05401611328125,4.387
1540994621897,-3.1839322,55.9449251,142.72943115234375,3.949
1540994624861,-3.1839586,55.9449491,145.010986328125,4.286
1540994627890,-3.1839941,55.9449777,143.7747802734375,3.922
1540994630909,-3.1840442,55.9449959,143.869873046875,3.836
1540994633847,-3.184078,55.9449993,143.84283447265625,4.265
1540994636846,-3.1841205,55.9450193,143.936767578125,3.936
1540994639864,-3.1841083,55.9450584,142.05645751953125,3.882
1540994642923,-3.1840878,55.9450858,141.28314208984375,4.409
1540994645890,-3.1839543,55.945103,141.2982177734375,4.288
1540994648949,-3.1838786,55.9451483,141.1383056640625,5.749
1540994651842,-3.1838953,55.9451915,141.57806396484375,4.216
1540994654861,-3.1838941,55.9452251,142.9720458984375,3.928
1540994657849,-3.1838722,55.9452578,143.7799072265625,4.354
1540994660860,-3.1838391,55.9452871,144.9234619140625,4.563
1540994663892,-3.1837924,55.9453245,146.93487548828125,3.779
1540994666858,-3.1837636,55.945365,148.3154296875,3.576
1540994669841,-3.1837375,55.9454037,148.3109130859375,3.592
1540994672852,-3.1837126,55.9454373,147.94573974609375,3.606
1540994675855,-3.1836835,55.9454641,146.69903564453125,3.647
1540994678861,-3.1836441,55.9454929,146.82562255859375,3.826
1540994681894,-3.1836227,55.9455079,146.01318359375,3.634
1540994684891,-3.1836092,55.9455228,146.12939453125,3.657
1540994687851,-3.1835916,55.9455395,146.3363037109375,3.664
1540994690951,-3.1835661,55.9455583,144.9010009765625,3.822
1540994693845,-3.183534,55.9455742,145.44580078125,3.662
1540994696848,-3.1835012,55.9455885,146.99102783203125,3.621
1540994699842,-3.1834482,55.9455748,145.6531982421875,3.634
1540994702870,-3.1833931,55.9455781,145.7174072265625,3.793
1540994705916,-3.1833382,55.9455964,146.16607666015625,3.848
1540994708848,-3.1833003,55.945603,146.11572265625,3.801
1540994711852,-3.1832646,55.9456132,145.9417724609375,3.618
1540994714865,-3.1832228,55.9456248,146.24639892578125,3.751
1540994717848,-3.1831813,55.9456381,146.9500732421875,3.789
1540994720884,-3.183141,55.945655,147.01123046875,3.801
1540994723846,-3.183102,55.945673,147.43682861328125,3.818
