interpolatedPhoneTimestamp,respeckTimestamp,sequenceNumber,x,y,z,breathingSignal,breathingRate,activityLevel,activityType
1542548608699,20490707463,18,0.16333008,0.97924805,-0.114746094,NaN,NaN,0.03649555,3
1542548608779,20490707463,19,0.1652832,0.9777832,-0.1184082,NaN,NaN,0.03649555,3
1542548608859,20490707463,20,0.15991211,0.9760742,-0.12011719,NaN,NaN,0.03649555,3
1542548608939,20490707463,21,0.13793945,1.0031738,-0.0949707,NaN,NaN,0.043006185,3
1542548609019,20490707463,22,0.1472168,0.9824219,-0.1027832,NaN,NaN,0.043006185,3
1542548609099,20490707463,23,0.13842773,0.9777832,-0.0769043,NaN,NaN,0.043006185,3
1542548609179,20490707463,24,0.09814453,1.0187988,-0.053710938,NaN,NaN,0.06199153,3
1542548609259,20490707463,25,0.11694336,0.9812012,-0.06640625,NaN,NaN,0.06199153,3
1542548609339,20490707463,26,0.10888672,0.99658203,-0.059814453,NaN,NaN,0.06199153,3
1542548609419,20490707463,27,0.10644531,0.98046875,-0.053955078,NaN,NaN,0.06199153,3
1542548609499,20490707463,28,0.10229492,0.9968262,-0.056640625,NaN,NaN,0.06199153,3
1542548609579,20490707463,29,0.115478516,0.9873047,-0.11254883,NaN,NaN,0.06199153,3
1542548609659,20490707463,30,0.11206055,0.97558594,-0.12402344,NaN,NaN,0.06199153,3
1542548609739,20490707463,31,0.11987305,0.99194336,-0.1081543,NaN,NaN,0.06199153,3
1542548609819,20490709892,0,0.13012695,0.96606445,-0.11669922,NaN,NaN,0.06199153,3
1542548609899,20490709892,1,0.122802734,0.98413086,-0.11987305,NaN,NaN,0.06199153,3
1542548609979,20490709892,2,0.12158203,0.9926758,-0.13061523,NaN,NaN,0.06199153,3
1542548610059,20490709892,3,0.12792969,0.97680664,-0.15161133,NaN,NaN,0.06199153,3
1542548610139,20490709892,4,0.11791992,0.97924805,-0.13354492,NaN,NaN,0.06199153,3
1542548610219,20490709892,5,0.15771484,0.9875488,-0.15478516,NaN,NaN,0.06199153,3
1542548610299,20490709892,6,0.119140625,0.9892578,-0.17114258,NaN,NaN,0.06199153,3
1542548610379,20490709892,7,0.15600586,0.99487305,-0.2006836,NaN,NaN,0.06199153,3
1542548610459,20490709892,8,0.13110352,0.9890137,-0.22290039,NaN,NaN,0.06199153,3
1542548610539,20490709892,9,0.12792969,0.9968262,-0.18530273,NaN,NaN,0.06199153,3
1542548610619,20490709892,10,0.17822266,0.954834,-0.12695312,NaN,NaN,0.08773485,3
1542548610699,20490709892,11,0.17919922,0.9428711,-0.07299805,NaN,NaN,0.08773485,3
1542548610779,20490709892,12,0.21191406,0.97436523,-0.036132812,NaN,NaN,0.08773485,3
1542548610859,20490709892,13,0.20507812,0.9538574,-0.0061035156,NaN,NaN,0.08773485,3
1542548610939,20490709892,14,0.20996094,0.9753418,0.019042969,NaN,NaN,0.08773485,3
1542548611019,20490709892,15,0.20019531,0.94433594,0.033691406,NaN,NaN,0.08773485,3
1542548611099,20490709892,16,0.23022461,0.98095703,0.028564453,NaN,NaN,0.08773485,3
1542548611179,20490709892,17,0.17089844,0.9760742,0.061767578,NaN,NaN,0.08773485,3
1542548611259,20490709892,18,0.19799805,0.9794922,-0.02734375,NaN,NaN,0.093203545,3
1542548611339,20490709892,19,0.2915039,1.046875,0.049316406,NaN,NaN,0.1384217,3
1542548611419,20490709892,20,0.19433594,0.95703125,0.08642578,NaN,NaN,0.1384217,3
1542548611499,20490709892,21,0.21362305,0.9790039,0.12084961,NaN,NaN,0.1384217,3
1542548611579,20490709892,22,0.21899414,0.9597168,0.14208984,NaN,NaN,0.1384217,3
1542548611659,20490709892,23,0.15478516,0.94384766,0.15332031,NaN,NaN,0.1384217,3
1542548611739,20490709892,24,0.100097656,0.95751953,0.04663086,NaN,NaN,0.1384217,3
1542548611819,20490709892,25,0.12426758,0.9375,-0.0126953125,NaN,NaN,0.1384217,3
1542548611899,20490709892,26,0.21386719,1.0544434,-0.031982422,NaN,NaN,0.14857937,3
1542548611979,20490709892,27,0.21484375,0.9836426,-0.08178711,NaN,NaN,0.14857937,3
1542548612059,20490709892,28,0.15112305,0.9929199,-0.03466797,NaN,NaN,0.14857937,3
1542548612139,20490709892,29,0.095214844,0.9729004,-0.0021972656,NaN,NaN,0.14857937,3
1542548612219,20490709892,30,0.10546875,0.99780273,-0.018554688,NaN,NaN,0.14857937,3
1542548612299,20490709892,31,0.1628418,0.99902344,-0.020751953,NaN,NaN,0.14857937,3
1542548612379,20490712321,0,0.14892578,0.9746094,-0.13696289,NaN,NaN,0.14857937,3
1542548612440,20490712321,1,0.111816406,0.9970703,-0.1315918,NaN,NaN,0.14857937,3
1542548612501,20490712321,2,0.15893555,0.97802734,-0.14038086,NaN,NaN,0.14857937,3
1542548612563,20490712321,3,0.09301758,0.96435547,-0.17041016,NaN,NaN,0.14857937,3
1542548612624,20490712321,4,0.15576172,0.9748535,-0.21435547,NaN,NaN,0.14857937,3
1542548612686,20490712321,5,0.1616211,0.98217773,-0.17504883,NaN,NaN,0.14857937,3
1542548612747,20490712321,6,0.16918945,0.9724121,-0.15014648,NaN,NaN,0.14857937,3
1542548612809,20490712321,7,0.17260742,0.9616699,-0.14355469,NaN,NaN,0.14857937,3
1542548612870,20490712321,8,0.14575195,0.9655762,-0.17016602,NaN,NaN,0.14857937,3
1542548612932,20490712321,9,0.18945312,0.96655273,-0.17797852,NaN,NaN,0.14857937,3
1542548612993,20490712321,10,0.15576172,0.9733887,-0.18383789,NaN,NaN,0.14857937,3
1542548613055,20490712321,11,0.18139648,0.9724121,-0.15991211,NaN,NaN,0.14857937,3
1542548613116,20490712321,12,0.1628418,0.9650879,-0.15356445,NaN,NaN,0.14857937,3
1542548613178,20490712321,13,0.16357422,0.9790039,-0.14575195,NaN,NaN,0.14857937,3
1542548613239,20490712321,14,0.15917969,0.97314453,-0.1772461,NaN,NaN,0.14857937,3
1542548613301,20490712321,15,0.10986328,0.95532227,-0.2607422,NaN,NaN,0.14857937,3
1542548613362,20490712321,16,0.17163086,0.97094727,-0.21069336,NaN,NaN,0.14857937,3
1542548613423,20490712321,17,0.11303711,0.95410156,-0.27197266,NaN,NaN,0.14857937,3
1542548613485,20490712321,18,0.1159668,0.92993164,-0.32373047,NaN,NaN,0.14857937,3
1542548613546,20490712321,19,0.12939453,0.94628906,-0.31958008,NaN,NaN,0.14857937,3
1542548613608,20490712321,20,0.13012695,0.93066406,-0.31689453,NaN,NaN,0.14857937,3
1542548613669,20490712321,21,0.14453125,0.9394531,-0.30004883,NaN,NaN,0.14857937,3
1542548613731,20490712321,22,0.13598633,0.94311523,-0.29760742,NaN,NaN,0.14857937,3
1542548613792,20490712321,23,0.14575195,0.9555664,-0.27124023,NaN,NaN,0.14857937,3
1542548613854,20490712321,24,0.13427734,0.9501953,-0.28125,NaN,NaN,0.14857937,3
1542548613915,20490712321,25,0.14013672,0.951416,-0.26391602,NaN,NaN,0.14857937,3
1542548613977,20490712321,26,0.12646484,0.95703125,-0.26049805,NaN,NaN,0.119560376,3
1542548614038,20490712321,27,0.10180664,0.95532227,-0.2915039,NaN,NaN,0.119560376,3
1542548614100,20490712321,28,0.09838867,0.9404297,-0.30322266,NaN,NaN,0.119560376,3
1542548614161,20490712321,29,0.088134766,0.9394531,-0.32348633,NaN,NaN,0.119560376,3
1542548614223,20490712321,30,0.09741211,0.9411621,-0.32128906,NaN,NaN,0.119560376,3
1542548614284,20490712321,31,0.09008789,0.9433594,-0.3190918,NaN,NaN,0.119560376,3
1542548614346,20490714749,0,0.08959961,0.9436035,-0.30517578,NaN,NaN,0.09859685,3
1542548614426,20490714749,1,0.07885742,0.9523926,-0.28149414,NaN,NaN,0.09859685,3
1542548614506,20490714749,2,0.08203125,0.95581055,-0.30322266,NaN,NaN,0.09859685,3
1542548614586,20490714749,3,0.07836914,0.95532227,-0.26171875,NaN,NaN,0.09859685,3
1542548614666,20490714749,4,0.076171875,0.9675293,-0.24926758,NaN,NaN,0.09859685,3
1542548614746,20490714749,5,0.07470703,0.95874023,-0.24682617,NaN,NaN,0.09859685,3
1542548614826,20490714749,6,0.052734375,0.9711914,-0.19360352,NaN,NaN,0.09859685,3
1542548614906,20490714749,7,0.08544922,0.9765625,-0.23388672,NaN,NaN,0.09859685,3
1542548614986,20490714749,8,0.09692383,0.95996094,-0.24487305,NaN,NaN,0.09859685,3
1542548615066,20490714749,9,0.09643555,0.93774414,-0.2746582,NaN,NaN,0.09859685,3
1542548615146,20490714749,10,0.12548828,0.9343262,-0.31079102,NaN,NaN,0.09859685,3
1542548615226,20490714749,11,0.12988281,0.9433594,-0.31689453,NaN,NaN,0.09859685,3
1542548615306,20490714749,12,0.14916992,0.92871094,-0.31884766,NaN,NaN,0.09859685,3
1542548615386,20490714749,13,0.16699219,0.94433594,-0.29956055,NaN,NaN,0.09859685,3
1542548615466,20490714749,14,0.16455078,0.9460449,-0.26342773,NaN,NaN,0.09859685,3
1542548615546,20490714749,15,0.16577148,0.9550781,-0.21289062,NaN,NaN,0.08644164,3
1542548615626,20490714749,16,0.15942383,0.9719238,-0.20629883,NaN,NaN,0.08644164,3
1542548615706,20490714749,17,0.1303711,0.953125,-0.2109375,NaN,NaN,0.058910783,3
1542548615786,20490714749,18,0.15405273,0.9802246,-0.21923828,NaN,NaN,0.058910783,3
1542548615866,20490714749,19,0.07788086,0.95288086,-0.25561523,NaN,NaN,0.08873059,3
1542548615946,20490714749,20,0.07446289,0.9394531,-0.33544922,NaN,NaN,0.08873059,3
1542548616026,20490714749,21,0.06738281,0.94311523,-0.3293457,NaN,NaN,0.08873059,3
1542548616106,20490714749,22,0.072265625,0.93725586,-0.33618164,-0.03669239,NaN,0.08873059,3
1542548616186,20490714749,23,0.07055664,0.939209,-0.33447266,-0.06309859,NaN,0.08873059,3
1542548616266,20490714749,24,0.072509766,0.9399414,-0.3334961,-0.071508564,NaN,0.08873059,3
1542548616346,20490714749,25,0.07128906,0.9355469,-0.3461914,-0.112389565,NaN,0.08873059,3
1542548616426,20490714749,26,0.076660156,0.9321289,-0.34570312,-0.22862165,NaN,0.08873059,3
1542548616506,20490714749,27,0.07397461,0.9370117,-0.3449707,-0.39650917,NaN,0.08873059,3
1542548616586,20490714749,28,0.07397461,0.9255371,-0.3474121,-0.5740897,NaN,0.08873059,3
1542548616666,20490714749,29,0.07348633,0.9291992,-0.3466797,-0.72782683,NaN,0.08873059,3
1542548616746,20490714749,30,0.072509766,0.9301758,-0.35205078,-0.84681123,NaN,0.08873059,3
1542548616826,20490714749,31,0.07446289,0.92944336,-0.3540039,-0.9068165,NaN,0.08873059,3
1542548616906,20490717178,0,0.07470703,0.9296875,-0.35180664,-0.8427709,NaN,0.08873059,3
1542548616986,20490717178,1,0.072021484,0.9333496,-0.3491211,-0.8145299,NaN,0.08873059,3
1542548617066,20490717178,2,0.07910156,0.9326172,-0.34887695,-0.7995735,NaN,0.08873059,3
1542548617146,20490717178,3,0.0871582,0.9338379,-0.3383789,-0.78041244,NaN,0.08873059,3
1542548617226,20490717178,4,0.095703125,0.94140625,-0.32543945,-0.75250274,NaN,0.08873059,3
1542548617306,20490717178,5,0.10180664,0.9477539,-0.3173828,-0.6715998,NaN,0.08873059,3
1542548617386,20490717178,6,0.109375,0.9362793,-0.31933594,-0.56523436,NaN,0.08873059,3
1542548617466,20490717178,7,0.110839844,0.93969727,-0.30639648,-0.40780866,NaN,0.08873059,3
1542548617546,20490717178,8,0.11401367,0.9370117,-0.3059082,-0.231885,NaN,0.08873059,3
1542548617626,20490717178,9,0.13110352,0.9448242,-0.30664062,-0.06678743,NaN,0.08873059,3
1542548617706,20490717178,10,0.13085938,0.93774414,-0.31054688,0.10582145,NaN,0.08873059,3
1542548617786,20490717178,11,0.16259766,0.9592285,-0.27026367,0.27666187,NaN,0.08873059,3
1542548617866,20490717178,12,0.19946289,0.90600586,-0.2668457,0.37498388,NaN,0.08873059,3
1542548617946,20490717178,13,0.24682617,0.96606445,-0.26782227,0.4969565,NaN,0.08873059,3
1542548618026,20490717178,14,0.21777344,0.9838867,-0.26879883,0.6086774,NaN,0.08873059,3
1542548618106,20490717178,15,0.18164062,0.91967773,-0.27978516,0.6730101,NaN,0.08873059,3
1542548618186,20490717178,16,0.22387695,0.98168945,-0.26367188,0.746942,NaN,0.08873059,3
1542548618266,20490717178,17,0.20922852,0.9067383,-0.23168945,0.7992258,NaN,0.08873059,3
1542548618346,20490717178,18,0.171875,0.91552734,-0.28442383,0.8102189,NaN,0.08873059,3
1542548618426,20490717178,19,0.1772461,0.94921875,-0.25317383,0.8326177,NaN,0.08279572,3
1542548618506,20490717178,20,0.18139648,0.89453125,-0.25561523,0.8387883,NaN,0.08279572,3
1542548618586,20490717178,21,0.22680664,0.9367676,-0.2644043,0.84940344,NaN,0.08279572,3
1542548618666,20490717178,22,0.18017578,0.9375,-0.2626953,0.8550866,NaN,0.08279572,3
1542548618746,20490717178,23,0.18896484,0.93530273,-0.28149414,0.76113397,NaN,0.08279572,3
1542548618826,20490717178,24,0.20727539,0.95214844,-0.2697754,0.6854456,NaN,0.08279572,3
1542548618906,20490717178,25,0.17407227,0.9458008,-0.26220703,0.562744,NaN,0.08279572,3
1542548618986,20490717178,26,0.16015625,0.9597168,-0.25634766,0.45154235,NaN,0.08279572,3
1542548619066,20490717178,27,0.17358398,0.9694824,-0.25512695,0.41437557,NaN,0.08279572,3
1542548619146,20490717178,28,0.14526367,0.9562988,-0.26757812,0.30134913,NaN,0.08279572,3
1542548619226,20490717178,29,0.15771484,0.94750977,-0.24731445,0.19887798,NaN,0.08279572,3
1542548619306,20490717178,30,0.1652832,0.9526367,-0.24194336,0.19835527,NaN,0.08279572,3
1542548619386,20490717178,31,0.16235352,0.95214844,-0.23071289,0.15325877,NaN,0.08279572,3
1542548619466,20490719607,0,0.16625977,0.9489746,-0.21264648,0.14309125,NaN,0.08279572,3
1542548619546,20490719607,1,0.17041016,0.9555664,-0.20214844,0.123931855,NaN,0.08279572,3
1542548619626,20490719607,2,0.17285156,0.9692383,-0.1899414,0.13375217,NaN,0.08279572,3
1542548619706,20490719607,3,0.17114258,0.9812012,-0.17138672,0.22780828,NaN,0.08279572,3
1542548619786,20490719607,4,0.1875,0.98217773,-0.15527344,0.3088484,NaN,0.08279572,3
1542548619866,20490719607,5,0.19555664,0.9641113,-0.13500977,0.43416056,NaN,0.08279572,3
1542548619946,20490719607,6,0.18579102,0.9748535,-0.114746094,0.56308246,NaN,0.08279572,3
1542548620026,20490719607,7,0.19995117,0.9868164,-0.099121094,0.6691642,NaN,0.08279572,3
1542548620106,20490719607,8,0.21386719,0.98779297,-0.087646484,0.860745,NaN,0.08279572,3
1542548620186,20490719607,9,0.20678711,0.984375,-0.075683594,1.0316877,NaN,0.08279572,3
1542548620266,20490719607,10,0.21508789,0.9812012,-0.07104492,1.1442281,NaN,0.08279572,3
1542548620346,20490719607,11,0.2446289,0.982666,-0.07373047,1.2774824,NaN,0.08279572,3
1542548620426,20490719607,12,0.22753906,0.97558594,-0.078125,1.3629001,NaN,0.08279572,3
1542548620506,20490719607,13,0.24707031,0.9536133,-0.0793457,1.443122,NaN,0.08279572,3
1542548620586,20490719607,14,0.26342773,0.9577637,-0.08251953,1.4910978,NaN,0.08279572,3
1542548620666,20490719607,15,0.26733398,0.9465332,-0.087890625,1.4930197,NaN,0.08279572,3
1542548620746,20490719607,16,0.27319336,0.951416,-0.103271484,1.4671909,NaN,0.08279572,3
1542548620826,20490719607,17,0.26831055,0.9453125,-0.115478516,1.394248,NaN,0.065218456,3
1542548620906,20490719607,18,0.25952148,0.94628906,-0.123535156,1.2864524,NaN,0.06263575,3
1542548620986,20490719607,19,0.25024414,0.9550781,-0.13916016,1.1354822,NaN,0.06263575,3
1542548621066,20490719607,20,0.24267578,0.95751953,-0.15405273,0.9266196,NaN,0.06263575,3
1542548621146,20490719607,21,0.24414062,0.9560547,-0.16772461,0.71060485,NaN,0.046667915,3
1542548621226,20490719607,22,0.22827148,0.9494629,-0.17749023,0.47833398,NaN,0.03464131,3
1542548621306,20490719607,23,0.21508789,0.9523926,-0.18701172,0.23262501,NaN,0.03464131,3
1542548621386,20490719607,24,0.21801758,0.95825195,-0.19018555,0.017346522,NaN,0.03464131,3
1542548621466,20490719607,25,0.20800781,0.9494629,-0.2043457,-0.20854384,NaN,0.033628542,3
1542548621546,20490719607,26,0.20336914,0.95410156,-0.22583008,-0.4454659,NaN,0.033628542,3
1542548621626,20490719607,27,0.19458008,0.94799805,-0.23217773,-0.6685286,NaN,0.033628542,3
1542548621706,20490719607,28,0.19018555,0.9470215,-0.24169922,-0.86281997,NaN,0.029698983,3
1542548621786,20490719607,29,0.19091797,0.9394531,-0.24682617,-1.0218962,NaN,0.029698983,3
1542548621866,20490719607,30,0.1550293,0.9296875,-0.28393555,-1.1898936,NaN,0.052540176,3
1542548621946,20490719607,31,0.1821289,0.9536133,-0.2788086,-1.2983593,NaN,0.052540176,3
1542548622026,20490722036,0,0.15600586,0.9309082,-0.29003906,-1.385725,NaN,0.052540176,3
1542548622090,20490722036,1,0.14990234,0.9458008,-0.29711914,-1.4495589,NaN,0.052540176,3
1542548622155,20490722036,2,0.14697266,0.9423828,-0.29833984,-1.4850467,NaN,0.052540176,3
1542548622219,20490722036,3,0.1496582,0.9411621,-0.2919922,-1.4881884,NaN,0.052540176,3
1542548622284,20490722036,4,0.14892578,0.9394531,-0.30249023,-1.5059738,NaN,0.052540176,3
1542548622349,20490722036,5,0.1459961,0.94091797,-0.29711914,-1.4878134,NaN,0.052540176,3
1542548622413,20490722036,6,0.14013672,0.9404297,-0.29760742,-1.4352294,NaN,0.052540176,3
1542548622478,20490722036,7,0.1394043,0.9406738,-0.29858398,-1.3711611,NaN,0.052540176,3
1542548622543,20490722036,8,0.13793945,0.9423828,-0.30004883,-1.3013245,NaN,0.052540176,3
1542548622607,20490722036,9,0.13842773,0.9394531,-0.30078125,-1.2348483,NaN,0.052540176,3
1542548622672,20490722036,10,0.13427734,0.9387207,-0.30810547,-1.1020395,NaN,0.052540176,3
1542548622737,20490722036,11,0.12207031,0.9375,-0.32470703,-1.0321759,NaN,0.052540176,3
1542548622801,20490722036,12,0.1274414,0.9350586,-0.32202148,-0.9316609,NaN,0.052540176,3
1542548622866,20490722036,13,0.13745117,0.9284668,-0.31323242,-0.822306,NaN,0.052540176,3
1542548622931,20490722036,14,0.13208008,0.93603516,-0.33154297,-0.7349717,NaN,0.052540176,3
1542548622995,20490722036,15,0.13330078,0.9316406,-0.32373047,-0.66396123,NaN,0.052540176,3
1542548623060,20490722036,16,0.13452148,0.9379883,-0.32470703,-0.5757367,NaN,0.052540176,3
1542548623125,20490722036,17,0.13964844,0.9399414,-0.3083496,-0.49494496,NaN,0.052540176,3
1542548623189,20490722036,18,0.15209961,0.94140625,-0.2956543,-0.41183093,NaN,0.052540176,3
1542548623254,20490722036,19,0.16918945,0.9448242,-0.29589844,-0.3283595,NaN,0.052540176,3
1542548623319,20490722036,20,0.13598633,0.9511719,-0.32348633,-0.28238508,NaN,0.052540176,3
1542548623383,20490722036,21,0.07299805,0.88500977,-0.3779297,-0.31498358,NaN,0.10634391,3
1542548623448,20490722036,22,0.12597656,0.9465332,-0.5031738,-0.43152532,NaN,0.149258,3
1542548623513,20490722036,23,0.032470703,0.81152344,-0.50805664,-0.5638187,NaN,0.16430102,3
1542548623577,20490722036,24,0.2626953,0.7907715,-0.58618164,-0.6999287,NaN,0.24400313,3
1542548623642,20490722036,25,-0.053222656,0.85791016,-0.5410156,NaN,NaN,0.32611614,3
1542548623707,20490722036,26,0.14208984,0.8310547,-0.5371094,NaN,NaN,0.32611614,3
1542548623771,20490722036,27,0.10595703,0.82055664,-0.5427246,NaN,NaN,0.32611614,3
1542548623836,20490722036,28,0.053222656,0.828125,-0.56933594,NaN,NaN,0.32611614,3
1542548623901,20490722036,29,0.08520508,0.8029785,-0.5905762,NaN,NaN,0.32611614,3
