timestamp,longitude,latitude,altitude,accuracy
1539528727395,-3.1864515,55.9443422,139.6999969482422,22.65
1539528731911,-3.1864522,55.9443421,139.6999969482422,28.539
1539528736939,-3.1864522,55.9443421,139.6999969482422,28.624
1539528741904,-3.1864521,55.9443421,139.6999969482422,22.861
1539528746983,-3.1864581,55.9443424,139.6999969482422,21.205
1539528752009,-3.1864407,55.9443284,139.6999969482422,15.767
1539528757036,-3.1864407,55.9443284,139.6999969482422,15.767
1539528758051,-3.1861327,55.944387,140.39999389648438,12.462
1539528762134,-3.1860341,55.9444283,140.39999389648438,11.92
1539528765072,-3.1859946,55.9444185,140.5,11.019
1539528767018,-3.1859705,55.9444128,140.5,10.541
1539528770896,-3.1859961,55.9444431,140.5,9.697
1539528772080,-3.1860259,55.9444583,140.5,9.533
1539528773907,-3.1860523,55.9444762,140.5,9.431
1539528777043,-3.1860772,55.944506,140.5,9.515
1539528779855,-3.1861099,55.944537,140.6999969482422,9.624
1539528782358,-3.1861526,55.9445634,143.3000030517578,9.791
1539528785889,-3.1862498,55.9445898,143.3000030517578,9.677
1539528788047,-3.1862852,55.9445993,143.3000030517578,9.557
1539528791949,-3.1863545,55.9446021,143.3000030517578,9.872
1539528794853,-3.1864097,55.9445975,143.3000030517578,9.944
1539528797847,-3.1864475,55.9445914,143.3000030517578,9.743
1539528800847,-3.1866824,55.9445449,151.9248046875,6.759
1539528803878,-3.1868135,55.9445017,156.01300048828125,10.0
1539528806887,-3.1868436,55.9445113,158.623779296875,8.547
1539528808107,-3.186867,55.9445196,158.623779296875,7.637
1539528809847,-3.1869055,55.9445211,160.7603759765625,7.144
1539528812861,-3.1869845,55.9445296,161.40325927734375,6.869
1539528815859,-3.1870619,55.9445495,161.037109375,6.544
1539528818120,-3.1870908,55.9445623,161.037109375,6.461
1539528821847,-3.1871528,55.9445736,161.4462890625,6.396
1539528823332,-3.1871734,55.9445718,161.4462890625,6.348
1539528824852,-3.1872118,55.9445703,157.0220947265625,6.36
1539528827850,-3.1872741,55.9445783,155.9215087890625,6.358
1539528830853,-3.1873769,55.9445581,153.70404052734375,6.309
1539528833406,-3.1874312,55.9445548,153.70404052734375,6.331
1539528836850,-3.1875616,55.9445429,152.51055908203125,6.429
1539528838415,-3.1875809,55.9445353,152.51055908203125,6.375
1539528839843,-3.1876198,55.9445399,151.0106201171875,6.354
1539528842849,-3.1877096,55.9445635,150.63153076171875,7.036
1539528845880,-3.1877908,55.9446048,149.07171630859375,5.597
1539528848409,-3.187798,55.9446256,149.07171630859375,5.805
1539528851852,-3.1878733,55.9446773,147.7916259765625,4.809
1539528854902,-3.1878871,55.9447223,147.016845703125,4.261
1539528857847,-3.1879261,55.9447597,147.48260498046875,4.049
1539528860846,-3.1879388,55.944799,146.0859375,4.117
