phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1539161467322,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1968668,55.9431735,184.76373291015625,4.102,0,2486,0
1539161496514,1.0319519,1.6277859,7.6635656,21.1,46.600002,134,62,47,25,19,6,7,1,0,1,2,2,0,0,0,0,306,-3.1967689,55.9432871,162.41619873046875,3.57,0,10765,381
1539161534814,0.8219978,1.310228,16.544083,20.9,46.2,162,67,41,26,13,18,5,3,1,1,1,3,3,0,1,1,346,-3.1967149,55.943275,163.5223388671875,4.078,0,627,381
1539161570477,0.8930371,1.4364785,8.083771,20.800001,45.9,177,72,50,31,13,8,11,3,2,3,1,2,0,0,1,0,374,-3.1961852,55.943318,159.35675048828125,5.447,0,11815,380
1539161608101,0.79321975,1.3645529,2.3136575,20.7,46.100002,171,56,43,42,19,17,11,6,0,0,1,0,0,0,0,0,366,-3.1954554,55.9434626,163.674072265625,5.277,0,13494,380
1539161645728,0.8822839,1.482418,22.95025,20.4,46.600002,187,73,46,42,24,14,9,3,4,1,3,4,5,2,0,0,417,-3.1945846,55.9435419,155.864501953125,3.15,0,14070,380
1539161684000,0.71285284,1.2207712,3.1538694,20.300001,46.9,155,53,34,32,21,15,8,5,1,1,2,0,0,0,0,0,327,-3.1935987,55.9435412,147.2210693359375,3.46,0,14394,380
1539161720336,0.8243005,1.2786028,4.6266193,20.1,47.3,159,79,45,22,10,11,12,2,0,0,0,1,0,0,1,0,342,-3.1927815,55.9435745,154.209716796875,5.102,0,14260,380
1539161757311,0.91567016,1.581376,3.9993935,20.0,47.3,163,84,47,42,18,16,20,4,0,0,0,0,0,1,0,0,395,-3.1919912,55.9436359,155.95245361328125,4.318,0,14648,380
1539161795591,0.8938333,1.4697704,1.7507087,19.800001,48.100002,167,85,48,41,20,19,10,4,0,0,0,0,0,0,0,0,394,-3.1914036,55.9438889,152.5335693359375,3.0,0,16021,380
1539161832570,0.74555355,1.2510523,2.4970982,19.7,48.4,165,51,39,48,13,19,5,4,1,1,1,0,0,0,0,0,347,-3.1905835,55.9441264,145.76971435546875,3.0,0,15803,380
1539161870195,0.7989399,1.2935629,3.7681463,19.6,48.9,165,81,32,32,18,16,8,3,3,0,1,1,0,0,0,0,360,-3.1896959,55.9442453,137.02862548828125,3.0,0,15244,380
1539161907173,0.8956545,1.4921135,4.6986613,19.6,48.9,180,81,49,28,19,18,13,5,2,0,0,2,0,0,0,0,397,-3.1888175,55.9443323,137.012939453125,3.0,0,15827,380
1539161944803,0.84167105,1.4143186,2.671308,19.5,49.100002,160,81,46,35,28,10,11,7,0,1,1,0,0,0,0,0,380,-3.1879221,55.9444805,138.2408447265625,3.0,0,16596,380
1539161982429,9.383173,18.50564,58.225197,19.5,49.4,1518,877,609,438,247,298,239,93,40,23,14,6,1,2,0,0,4405,-3.1872722,55.9444846,146.93475341796875,3.0,0,17986,379
