timestamp,longitude,latitude,altitude,accuracy
1542301784017,-3.1870199,55.9442346,151.48773193359375,14.242
1542301789025,-3.1870199,55.9442346,151.48773193359375,14.242
1542301794034,-3.1870199,55.9442346,151.48773193359375,14.242
1542301799041,-3.1870199,55.9442346,151.48773193359375,14.242
1542301804047,-3.1870199,55.9442346,151.48773193359375,14.242
1542301809055,-3.1870199,55.9442346,151.48773193359375,14.242
1542301814062,-3.1870199,55.9442346,151.48773193359375,14.242
1542301819068,-3.1870199,55.9442346,151.48773193359375,14.242
1542301824079,-3.1870199,55.9442346,151.48773193359375,14.242
1542301826751,-3.1869048,55.9441174,203.299072265625,52.528
1542301827712,-3.1869049,55.9441175,203.29736328125,42.209
1542301830715,-3.1869048,55.944118,202.9678955078125,38.933
1542301833700,-3.1869201,55.9441127,204.9976806640625,40.694
1542301836720,-3.1869222,55.9441129,208.27264404296875,43.988
1542301839697,-3.1868962,55.9441251,205.620361328125,36.049
1542301842708,-3.1868894,55.9441287,205.8092041015625,33.627
1542301845719,-3.1868871,55.9441305,212.6993408203125,37.26
1542301848715,-3.1868848,55.9441322,212.5965576171875,41.182
1542301851698,-3.1868834,55.9441333,215.1600341796875,46.649
1542301854724,-3.186879,55.9441368,214.9376220703125,49.261
1542301857706,-3.1868643,55.9441453,214.08154296875,49.663
1542301860718,-3.1868562,55.94415,214.92413330078125,52.811
1542301863697,-3.186844,55.9441542,204.7979736328125,54.525
1542301866705,-3.1868295,55.9441588,205.2974853515625,46.999
1542301869701,-3.1868217,55.9441617,205.30975341796875,39.087
1542301872703,-3.1868166,55.9441641,204.37261962890625,35.963
1542301875718,-3.1868125,55.944166,203.4932861328125,39.539
1542301878697,-3.1868092,55.9441675,203.65228271484375,42.923
1542301881701,-3.186806,55.944169,203.7933349609375,46.005
1542301884718,-3.186803,55.9441705,203.7562255859375,48.708
1542301887705,-3.1867998,55.9441722,205.1123046875,50.997
1542301890703,-3.1867951,55.9441747,205.12030029296875,47.213
1542301893702,-3.1867925,55.9441761,205.517822265625,47.104
