timestamp,longitude,latitude,altitude,accuracy
1539778273734,-3.1898096,55.9552468,-67.22714233398438,204.752
1539778277420,-3.1894874,55.9550835,-62.34869384765625,128.613
1539778280458,-3.1883316,55.9546313,-61.867218017578125,143.648
1539778283421,-3.1883908,55.9543493,-75.53350830078125,118.992
1539778286441,-3.1885984,55.9544738,-74.5535888671875,78.975
1539778289425,-3.1887529,55.9546581,-81.26397705078125,57.375
1539778292429,-3.1888022,55.9546222,-70.21746826171875,50.339
1539778295423,-3.1889733,55.9546488,-79.46875,48.619
1539778298425,-3.1890842,55.9546934,-80.01547241210938,50.991
1539778301426,-3.189696,55.9547529,-73.78524780273438,96.48
1539778304441,-3.1897069,55.9547934,-70.3280029296875,83.633
1539778307421,-3.1897341,55.9548134,-64.4869384765625,80.369
1539778310426,-3.1897413,55.9547951,-60.576568603515625,76.575
1539778313430,-3.1897552,55.9547522,-52.921478271484375,68.168
1539778316417,-3.1895332,55.9546162,-33.773284912109375,64.116
1539778319421,-3.1893361,55.9545112,-22.50909423828125,62.484
1539778322428,-3.1888894,55.9543018,-5.468475341796875,56.069
1539778325423,-3.1885918,55.9541833,-1.01727294921875,52.245
1539778328425,-3.1884162,55.9541148,1.0977783203125,51.437
1539778331422,-3.1883121,55.9540751,0.40594482421875,52.884
1539778334425,-3.1882359,55.9540415,1.199920654296875,55.346
1539778337422,-3.1881689,55.95401,2.9046630859375,57.738
1539778340423,-3.1881034,55.9539802,3.572723388671875,59.12
1539778343422,-3.1880617,55.9539635,7.117645263671875,58.632
1539778346439,-3.1879958,55.9538722,11.6419677734375,57.396
1539778349425,-3.1879278,55.9537952,9.090972900390625,55.578
1539778352428,-3.1878628,55.9537217,13.2061767578125,53.769
1539778355422,-3.1878517,55.9536837,8.259857177734375,53.296
1539778358439,-3.1879365,55.9536753,-2.2265625,53.683
1539778361426,-3.1880008,55.9536659,0.57598876953125,52.86
1539778364430,-3.1880145,55.953649,3.10015869140625,52.08
1539778367416,-3.1879955,55.9536278,4.09356689453125,52.29
1539778370426,-3.1879721,55.9536104,4.9610595703125,52.466
1539778373426,-3.1879614,55.9536037,2.3709716796875,54.289
1539778376417,-3.1879398,55.9535817,2.63775634765625,55.487
1539778379427,-3.1879254,55.9535633,-1.417724609375,56.419
1539778382433,-3.1879309,55.9535646,-3.59246826171875,55.578
1539778385421,-3.1879338,55.9535754,-8.134765625,56.479
1539778388421,-3.187944,55.9535939,-8.71441650390625,57.159
1539778391426,-3.1879565,55.9536188,-6.991455078125,51.932
1539778394429,-3.1879527,55.9536198,-4.6539306640625,53.635
1539778397428,-3.187962,55.9536253,-8.366729736328125,55.853
1539778400435,-3.1879724,55.9536229,-10.166748046875,56.708
1539778403438,-3.1879768,55.9536102,-9.088043212890625,57.387
1539778406442,-3.1879793,55.9535907,-8.913482666015625,57.095
1539778409419,-3.1879772,55.9535739,-7.705841064453125,60.634
1539778412425,-3.1879789,55.9535454,-5.602752685546875,63.257
1539778415424,-3.1879537,55.9534471,-0.370880126953125,60.805
1539778418422,-3.1879109,55.9533523,4.73919677734375,53.466
1539778421430,-3.1879057,55.9533205,8.82891845703125,48.912
1539778424429,-3.1879025,55.9533268,7.181121826171875,45.449
1539778427427,-3.1879133,55.9533552,7.60430908203125,38.428
1539778430426,-3.1879427,55.9534067,8.05902099609375,34.721
1539778433419,-3.1879907,55.9534763,5.298583984375,32.225
1539778436431,-3.1880339,55.9535237,4.41754150390625,32.073
1539778439422,-3.1880631,55.9535513,6.532196044921875,32.806
1539778442420,-3.1880692,55.9535602,8.428955078125,34.919
1539778445424,-3.1880776,55.9535671,6.409027099609375,38.539
1539778448425,-3.1880918,55.9535655,4.227630615234375,39.5
1539778451422,-3.1881,55.953553,2.512115478515625,39.528
1539778454433,-3.1881197,55.9535576,1.568023681640625,41.471
1539778457418,-3.1881317,55.953553,-2.13555908203125,44.733
1539778460446,-3.188133,55.9535245,-7.743865966796875,43.402
1539778463431,-3.1881258,55.953502,-11.105712890625,42.269
1539778466419,-3.1881336,55.9534912,-12.275634765625,42.971
1539778469427,-3.1881524,55.9534892,-14.309234619140625,43.85
1539778472434,-3.1881774,55.9534847,-13.115753173828125,46.259
1539778475423,-3.1882341,55.9534927,-12.676483154296875,47.41
1539778478423,-3.1883017,55.9535101,-12.874755859375,47.95
1539778481425,-3.1883697,55.9535258,-10.69891357421875,49.238
1539778484424,-3.18841,55.9535333,-11.445526123046875,51.971
1539778487423,-3.1884355,55.9535344,-10.347503662109375,56.014
1539778490422,-3.1884466,55.9535453,-8.70513916015625,59.285
1539778493417,-3.1884301,55.9535708,-10.051513671875,62.974
1539778496434,-3.1883712,55.9535935,-10.32855224609375,65.953
1539778499422,-3.1882839,55.9536167,-9.064239501953125,67.08
1539778502439,-3.1881445,55.9536345,-8.310882568359375,66.745
1539778505423,-3.1880119,55.9536324,-10.4906005859375,68.533
1539778508419,-3.1878689,55.9536,-8.057647705078125,68.195
1539778511422,-3.1877342,55.9535819,-6.930023193359375,59.657
1539778514423,-3.1876825,55.953594,-6.74896240234375,52.899
1539778517420,-3.1876515,55.9535776,-5.75628662109375,47.985
1539778520417,-3.1876086,55.9535489,-0.943939208984375,43.051
1539778523419,-3.1875653,55.9535118,6.366058349609375,36.992
1539778526428,-3.1875238,55.9534927,9.5030517578125,33.897
1539778529421,-3.1874944,55.9535024,7.1151123046875,32.258
1539778532426,-3.1874515,55.9535463,6.217010498046875,30.555
1539778535421,-3.1873998,55.9535872,7.6773681640625,31.317
1539778538443,-3.1873656,55.9536343,7.119659423828125,31.665
1539778541423,-3.1873575,55.9536705,6.26055908203125,32.68
1539778544417,-3.1874192,55.9537124,4.874603271484375,35.367
1539778547427,-3.1874787,55.953764,2.3321533203125,37.201
1539778550417,-3.1875416,55.9538354,3.458892822265625,37.387
1539778553439,-3.1875818,55.9538904,5.329498291015625,37.903
1539778556423,-3.1876183,55.9539343,5.682159423828125,38.408
1539778559432,-3.1877047,55.9539899,-2.08251953125,38.77
1539778562421,-3.1878073,55.9540662,-4.702789306640625,39.363
1539778565416,-3.1879077,55.9541419,-2.70587158203125,38.303
1539778568421,-3.187982,55.9541987,-2.790283203125,37.227
1539778571427,-3.1880036,55.9542292,-3.516082763671875,38.03
1539778574436,-3.1880117,55.9542813,-4.64215087890625,39.902
1539778577436,-3.1880061,55.954326,-6.6827392578125,42.708
1539778580422,-3.187996,55.9543652,-6.134765625,46.484
1539778583428,-3.1879759,55.9544045,-4.860504150390625,50.033
1539778586426,-3.1879394,55.9544496,-2.207275390625,51.184
1539778589420,-3.1879111,55.9544735,-4.653106689453125,52.431
1539778592418,-3.187904,55.9544787,-4.615753173828125,54.065
1539778595427,-3.1879031,55.9544842,-2.681182861328125,53.541
1539778598430,-3.1879085,55.9544926,-1.330322265625,51.615
1539778601430,-3.1878957,55.9544635,-2.37237548828125,51.015
1539778604419,-3.1878786,55.954437,-3.420196533203125,51.161
1539778607423,-3.1878514,55.9543975,-3.02105712890625,50.066
1539778610422,-3.1878312,55.954344,-2.26214599609375,46.692
1539778613421,-3.1878264,55.9543072,-2.94195556640625,45.1
1539778616423,-3.1878144,55.9542628,-2.01251220703125,42.065
1539778619426,-3.1877981,55.9542249,-5.355255126953125,40.737
1539778622422,-3.1878133,55.9542226,-7.226348876953125,38.995
1539778625418,-3.1878338,55.9542106,-6.47772216796875,36.227
1539778628420,-3.1878363,55.9541569,-3.360382080078125,33.458
1539778631424,-3.1878411,55.9541148,-3.2822265625,33.556
1539778634422,-3.187828,55.9540573,-3.7994384765625,33.602
1539778637422,-3.1877767,55.9539677,-3.64697265625,32.683
1539778640426,-3.1877373,55.9539044,-2.375,33.983
1539778643422,-3.1876881,55.9538332,-1.868499755859375,35.635
1539778646422,-3.1876376,55.9537607,-0.70257568359375,37.307
1539778649436,-3.1875808,55.9536992,0.620025634765625,39.547
1539778652429,-3.1875267,55.9536416,0.5679931640625,41.134
1539778655428,-3.1874947,55.9535902,0.64959716796875,40.902
1539778658432,-3.1874981,55.9535759,0.1429443359375,40.413
1539778661424,-3.1875123,55.9535877,-0.89501953125,40.224
1539778664432,-3.1875262,55.9536184,-2.967437744140625,39.484
1539778667433,-3.1875444,55.9536703,-4.803924560546875,39.206
1539778670424,-3.1875779,55.9537398,-9.7984619140625,39.501
1539778673423,-3.1876567,55.9538512,-10.6982421875,39.745
1539778676429,-3.1877394,55.9539767,-11.611846923828125,38.965
1539778679424,-3.1878115,55.9541098,-10.300933837890625,38.174
1539778682435,-3.1878695,55.9542658,-11.054290771484375,36.39
1539778685429,-3.1878802,55.9543439,-8.343017578125,36.92
1539778688423,-3.1878774,55.9543389,-0.548309326171875,37.906
1539778691427,-3.1878543,55.9543171,2.372650146484375,39.121
1539778694435,-3.18783,55.9542976,2.51947021484375,40.632
1539778697431,-3.1878413,55.9542722,2.58367919921875,42.161
1539778700417,-3.1878408,55.9541958,8.282958984375,42.851
1539778703424,-3.1878462,55.9541455,11.061126708984375,43.91
1539778706421,-3.18784,55.9540598,16.6475830078125,43.017
1539778709419,-3.1878195,55.953974,19.32611083984375,41.326
