phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1539683877597,0.5135871,1.0676835,38.534897,23.4,42.600002,112,38,23,15,7,9,10,10,2,10,8,13,3,1,0,1,262,-3.2060254,55.9443164,147.6429443359375,4.367,0,16049,389
1539683913283,0.73765665,1.8161325,70.134285,23.300001,42.5,164,55,31,29,14,13,23,28,11,10,17,12,6,7,2,3,425,-3.20531,55.9447936,152.95281982421875,3.861,0,21486,389
1539683948963,0.6060778,1.2303175,57.65125,23.300001,42.7,120,55,30,13,6,14,11,9,8,8,4,12,9,4,2,2,307,-3.2044489,55.9444891,152.08905029296875,6.367,0,22240,388
1539683984644,0.5670968,1.070294,53.359737,23.4,42.8,128,33,24,13,7,5,9,6,5,6,6,9,5,4,2,4,266,-3.2038304,55.9440038,148.061767578125,4.224,0,22888,388
1539684021002,0.729113,1.3639578,48.512875,23.4,42.7,181,47,27,22,6,7,8,9,6,13,12,9,6,3,1,0,357,-3.2034796,55.9439731,140.84625244140625,3.467,0,15534,388
1539684056654,1.4336432,2.250911,60.860065,23.5,42.7,345,125,54,26,1,10,15,10,6,11,11,12,8,2,3,3,642,-3.2027738,55.9441849,138.27191162109375,3.74,0,24868,388
1539684092335,1.07586,2.3884535,195.37437,23.5,43.0,250,92,36,25,10,9,20,13,26,30,28,33,22,13,11,13,631,-3.2018804,55.9444068,137.549072265625,3.477,0,22929,388
1539684131262,0.6193916,1.1013952,47.386078,23.6,43.2,171,59,24,12,2,8,10,9,3,8,14,13,7,3,0,1,344,-3.2007868,55.9446144,139.478515625,3.483,0,22499,388
1539684170830,0.89855015,2.0047245,161.3685,23.7,43.7,263,84,28,14,14,13,21,16,18,27,41,33,24,12,9,4,621,-3.1997306,55.9448511,140.326416015625,3.489,0,23318,388
1539684209767,0.70588934,1.5889885,105.234,23.9,44.4,205,62,16,19,7,11,22,17,15,13,20,18,13,9,6,7,460,-3.198882,55.9449988,140.937255859375,3.454,0,21698,388
1539684249976,0.86570305,1.8263229,83.78621,23.9,44.3,221,84,30,27,11,16,23,16,9,20,21,16,11,4,5,4,518,-3.197775,55.9449032,143.38519287109375,3.475,0,23342,388
1539684288261,0.5526663,1.1528901,107.756,24.1,45.5,149,53,19,7,3,9,10,8,8,15,23,15,19,10,4,5,357,-3.1973371,55.9448957,142.5296630859375,3.0,0,10773,388
1539684325887,0.43782794,0.85715663,48.318855,24.1,45.5,130,34,13,16,6,11,9,4,5,7,10,8,8,2,1,6,270,-3.1973284,55.9448525,142.6654052734375,3.64,0,5303,387
1539684363516,2.0008743,3.1000724,65.28093,24.2,45.0,530,185,71,37,10,11,21,18,7,18,10,12,8,2,5,4,949,-3.1962107,55.944782,144.8695068359375,3.479,0,21613,387
1539684402441,1.02626,1.8143125,91.80634,24.300001,45.0,315,83,34,14,7,8,11,15,8,25,12,19,14,9,3,2,579,-3.1951014,55.9448562,142.63201904296875,3.639,0,23016,387
1539684440714,1.0636098,2.258923,166.23422,24.4,45.2,284,102,36,21,11,18,28,23,10,26,23,41,20,16,7,7,673,-3.1940981,55.9448732,142.13214111328125,3.564,0,21476,387
1539684480290,0.73332477,1.6305178,55.79576,24.4,46.3,184,59,28,23,12,16,27,13,7,18,10,10,7,4,2,2,422,-3.1929617,55.9450976,139.06402587890625,3.464,0,23560,387
1539684519213,1.144041,2.2700772,87.08663,24.5,46.600002,309,88,48,16,16,37,23,18,14,11,15,20,14,4,5,1,639,-3.1918867,55.9452026,136.126220703125,3.46,0,24307,387
1539684557491,1.1030996,2.0470552,71.855835,24.6,46.7,314,89,35,26,5,22,26,10,12,13,13,19,8,2,3,5,602,-3.1909009,55.945303,138.40234375,3.465,0,23907,387
1539684596414,0.7327143,1.4395097,42.22712,24.7,46.9,213,59,20,14,4,14,15,14,7,16,13,5,4,4,1,2,405,-3.1907367,55.9453189,141.1846923828125,3.58,0,22723,387
1539684634677,0.69144255,1.5363967,70.19004,24.9,46.8,181,54,26,17,7,18,21,17,8,12,13,18,3,9,3,2,409,-3.1905265,55.9449835,143.88409423828125,14.63,0,14350,387
