Timestamp,PM1,PM2.5,PM10,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,temperature,humidity,latitude,longitude
2018-06-03 00:00:05.271000,7.84024047852,9.14409160614,9.36452674866,517,102,40,11,2,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,55.9447256,-3.1873175
2018-06-03 00:00:13.701000,8.74180984497,10.0656175613,10.0921993256,524,129,41,7,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447257,-3.1873175
2018-06-03 00:00:30.565000,8.26821994781,9.70275783539,9.74007987976,528,133,50,13,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447257,-3.1873176
2018-06-03 00:00:38.357000,8.2406206131,9.33167362213,9.35267829895,550,100,35,5,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447257,-3.1873176
2018-06-03 00:00:46.791000,8.45194339752,9.78406715393,9.8068819046,535,118,45,10,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447248,-3.187318
2018-06-03 00:00:56.509000,8.68486118317,9.94877243042,10.0158843994,601,132,40,9,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447179,-3.187342
2018-06-03 00:01:04.305000,8.69542789459,9.93489265442,9.96519088745,592,120,41,7,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447178,-3.1873422
2018-06-03 00:01:23.107000,8.68442630768,10.0243091583,10.0487823486,584,141,41,16,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447166,-3.1873426
2018-06-03 00:01:38.690000,7.9744477272,9.11361885071,9.12837696075,540,107,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447141,-3.1873563
2018-06-03 00:01:47.770000,8.06680107117,9.3638458252,9.4035949707,595,129,47,12,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447141,-3.1873565
2018-06-03 00:01:57.499000,7.99680328369,9.06299114227,9.11848449707,630,114,37,7,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447141,-3.1873565
2018-06-03 00:02:06.581000,8.3965549469,9.56115531921,9.57739257812,600,148,39,8,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447141,-3.1873565
2018-06-03 00:02:16.311000,9.35693454742,10.6789855957,10.6985797882,589,131,40,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447183,-3.1873474
2018-06-03 00:02:23.441000,8.51010227203,9.80482769012,9.86923885345,545,117,42,9,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,55.9447141,-3.1873565
