Timestamp,PM1,PM2.5,PM10,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,temperature,humidity,latitude,longitude
2018-06-05 00:00:06.091000,2.04401922226,2.39836406708,2.40873217583,129,24,9,5,2,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.944722,-3.1872099
2018-06-05 00:00:15.818000,2.11848592758,2.42383432388,2.43588328362,152,25,3,7,3,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.944722,-3.1872099
2018-06-05 00:00:28.802000,1.87921655178,2.18157434464,2.23710823059,132,16,7,3,1,0,1,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447218,-3.1872099
2018-06-05 00:00:36.586000,2.04637932777,2.44901323318,2.51185965538,130,22,11,4,0,1,1,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447218,-3.1872099
2018-06-05 00:00:44.371000,1.879368186,2.30580234528,2.36694836617,116,17,12,5,2,0,1,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447216,-3.1872099
2018-06-05 00:00:59.941000,1.91952717304,2.20583796501,2.21043801308,114,24,8,3,0,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447218,-3.1872099
2018-06-05 00:01:08.372000,2.03279328346,2.33465385437,2.39194917679,131,22,4,5,0,0,1,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447219,-3.18721
2018-06-05 00:01:15.511000,1.85557115078,2.16167449951,2.17808938026,130,15,6,6,1,1,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447218,-3.1872099
2018-06-05 00:01:23.940000,1.62335622311,1.87554216385,1.88557004929,103,15,5,2,3,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447229,-3.1872145
2018-06-05 00:01:38.217000,2.00689578056,2.45960474014,2.47287869453,115,21,14,7,2,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447231,-3.1872145
2018-06-05 00:01:46.641000,2.14947390556,2.50174069405,2.50600147247,134,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447221,-3.1872099
2018-06-05 00:01:54.437000,1.87513422966,2.17168474197,2.22714138031,119,20,8,0,1,0,1,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447219,-3.1872097
2018-06-05 00:02:03.516000,1.89968967438,2.1733880043,2.18176960945,139,7,9,2,2,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447219,-3.1872097
2018-06-05 00:02:17.793000,2.05875182152,2.44965434074,2.46647071838,128,23,11,5,1,1,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447221,-3.1872098
2018-06-05 00:02:26.866000,2.30248737335,2.8354537487,2.85778331757,137,15,16,9,1,1,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447218,-3.1872098
2018-06-05 00:02:34.653000,2.27574706078,2.79501199722,2.8168387413,128,23,16,6,2,1,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447145,-3.1871997
2018-06-05 00:02:49.580000,2.22901248932,2.63228774071,2.66475343704,144,21,11,0,2,3,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.944722,-3.1872097
2018-06-05 00:02:56.717000,2.02188897133,2.41370177269,2.4912955761,123,26,6,1,3,2,1,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447229,-3.1872138
2018-06-05 00:03:04.500000,1.8488304615,2.37189245224,2.69956827164,102,22,10,4,1,1,2,1,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447228,-3.1872138
2018-06-05 00:03:21.366000,2.06162285805,2.47819638252,2.58516907692,138,15,12,2,1,0,2,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447216,-3.1872097
2018-06-05 00:03:28.506000,2.00797247887,2.37344884872,2.38672757149,127,18,14,2,0,1,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.944722,-3.1872097
2018-06-05 00:03:36.929000,1.90039610863,2.19056916237,2.20425248146,133,11,8,4,0,1,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447219,-3.1872097
2018-06-05 00:03:44.076000,1.97485363483,2.40276050568,2.51468610764,122,16,10,5,0,0,2,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447219,-3.1872097
2018-06-05 00:04:00.289000,1.91680860519,2.1323466301,2.13762640953,136,13,5,2,1,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.944722,-3.1872097
2018-06-05 00:04:07.431000,1.80475997925,2.07721233368,2.08283209801,127,16,8,5,0,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.944722,-3.1872097
2018-06-05 00:04:15.860000,1.79600572586,2.13630151749,2.15257763863,109,18,9,4,1,1,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447206,-3.1872045
2018-06-05 00:04:23,1.82995319366,2.1973631382,2.22283697128,121,21,8,5,2,2,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447204,-3.1872045
2018-06-05 00:04:38.572000,1.86461293697,2.19430017471,2.20127534866,113,18,12,2,1,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447218,-3.1872097
2018-06-05 00:04:46.356000,1.90254771709,2.26352930069,2.28036737442,121,20,7,9,0,1,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.944722,-3.1872097
2018-06-05 00:04:54.136000,2.18468904495,2.62935376167,2.85375475883,129,23,11,2,2,1,0,1,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447146,-3.1871997
2018-06-05 00:05:10.359000,1.91625571251,2.44384813309,2.545388937,115,18,10,6,0,5,1,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447218,-3.1872097
2018-06-05 00:05:18.145000,1.97414827347,2.48196697235,2.51180648804,107,16,16,4,2,2,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.944722,-3.1872097
2018-06-05 00:05:26.567000,1.93183410168,2.32871580124,2.34930157661,122,17,9,7,2,1,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447229,-3.1872141
2018-06-05 00:05:35.006000,1.68905305862,1.8741941452,1.87653279305,110,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447231,-3.1872142
2018-06-05 00:05:49.280000,1.96914803982,2.34726190567,2.35725951195,113,16,13,2,2,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447221,-3.1872099
2018-06-05 00:05:57.715000,1.96979296207,2.2254691124,2.23164892197,125,21,5,3,1,0,0,0,0,0,0,0,0,0,0,0,23.2000007629,39.7000007629,55.9447219,-3.1872098
