Timestamps in local time for easy debugging! Timezone offset to UTC (millis): 3600000
2018-10-12 17:13:29: App started and initialised
2018-10-12 17:13:29: Speck Bluetooth service already running. Don't start it again.
2018-10-12 17:13:29: App was brought into foreground (Main Activity) resumed
2018-10-12 17:13:33: App was brought into foreground (Main Activity) resumed
2018-10-12 17:19:34: App was brought into foreground (Main Activity) resumed
2018-10-12 17:39:02: App was brought into foreground (Main Activity) resumed
2018-10-12 17:39:18: App was brought into foreground (Main Activity) resumed
2018-10-12 17:44:16: App was brought into foreground (Main Activity) resumed
