Timestamps in local time for easy debugging! Timezone offset to UTC (millis): 3600000
2018-10-13 14:04:45: App started and initialised
2018-10-13 14:04:46: Started Speck Bluetooth service
2018-10-13 14:04:46: Phone GPS service started
2018-10-13 14:04:46: App was brought into foreground (Main Activity) resumed
2018-10-13 14:04:46: Main Bluetooth service started
2018-10-13 14:04:47: Connecting to Airspeck
2018-10-13 14:04:47: RESpeck disconnected
2018-10-13 14:04:47: Connecting to RESpeck
2018-10-13 14:04:49: App was brought into foreground (Main Activity) resumed
2018-10-13 14:04:50: Subscribed to RESpeck
2018-10-13 14:04:52: Subscribed to Airspeck
2018-10-13 14:06:08: App was brought into foreground (Main Activity) resumed
2018-10-13 14:06:49: App was brought into foreground (Main Activity) resumed
2018-10-13 14:13:47: App was brought into foreground (Main Activity) resumed
2018-10-13 14:14:10: Airspeck disconnected: BleGattException{macAddress=F1:ED:48:2A:F0:0A, status=8 (0x08 -> https://android.googlesource.com/platform/external/bluetooth/bluedroid/+/android-5.1.0_r1/stack/include/gatt_api.h), bleGattOperationType=BleGattOperation{description='CONNECTION_STATE'}}
2018-10-13 14:14:19: App was brought into foreground (Main Activity) resumed
2018-10-13 14:14:20: Connecting to Airspeck
