timestamp,longitude,latitude,altitude,accuracy
1541603316932,-3.1876144,55.9445861,190.3538818359375,7.504
1541603320115,-3.1875885,55.944537,147.5738525390625,8.268
1541603323117,-3.1874805,55.9444777,151.08270263671875,6.523
1541603326149,-3.1874804,55.9444535,149.1739501953125,4.071
1541603329131,-3.1875326,55.9444536,146.42852783203125,3.749
1541603332130,-3.1875654,55.9444447,146.44976806640625,3.544
1541603335142,-3.1876211,55.9444396,146.694091796875,3.65
1541603338149,-3.1876739,55.9444332,145.947509765625,4.1
1541603341140,-3.1877579,55.9444172,142.86932373046875,4.325
1541603344148,-3.1878621,55.9443921,140.292724609375,3.915
1541603347158,-3.1879867,55.9444024,139.28125,3.572
1541603350131,-3.1880929,55.9444122,138.5684814453125,3.497
1541603353166,-3.1881942,55.9444136,138.07537841796875,3.474
1541603356135,-3.1882835,55.9444162,140.5052490234375,3.499
1541603359134,-3.188363,55.9443991,139.225830078125,3.471
1541603362168,-3.1884284,55.94438,140.30450439453125,3.623
1541603365144,-3.1885048,55.9443659,139.9462890625,3.491
1541603368144,-3.1885803,55.9443558,139.3475341796875,3.65
1541603371147,-3.1886572,55.9443471,138.5157470703125,3.529
1541603374170,-3.1887404,55.944336,140.65521240234375,3.454
1541603377204,-3.1888237,55.9443245,142.1614990234375,3.502
1541603380139,-3.1889053,55.9443077,142.894287109375,3.429
1541603383135,-3.1889925,55.9442889,143.739013671875,3.461
1541603386226,-3.1890792,55.9442765,144.018798828125,3.423
1541603389187,-3.1891694,55.9442612,143.78515625,3.506
1541603392178,-3.1892562,55.9442442,144.34307861328125,3.456
1541603395146,-3.1893452,55.9442294,144.88140869140625,3.464
1541603398144,-3.1894318,55.9442182,145.40655517578125,3.422
1541603401182,-3.1895222,55.9442113,145.17974853515625,3.454
1541603404157,-3.18962,55.9442023,144.93450927734375,3.557
1541603407133,-3.1897254,55.9441956,145.01165771484375,3.603
1541603410135,-3.1898201,55.9441884,144.6029052734375,3.471
1541603413157,-3.1899135,55.9441804,144.94146728515625,3.464
1541603416138,-3.1900041,55.9441698,145.5546875,3.463
1541603419145,-3.190095,55.9441588,145.5870361328125,3.479
1541603422136,-3.1901781,55.9441449,146.106689453125,3.44
1541603425178,-3.1902592,55.9441333,146.18115234375,3.459
1541603428178,-3.1903391,55.9441179,145.3409423828125,3.52
1541603431162,-3.190427,55.9441006,144.9747314453125,3.564
1541603434148,-3.1904904,55.944071,144.7369384765625,3.507
1541603437159,-3.1905561,55.9440429,144.3160400390625,3.471
1541603440142,-3.190633,55.9440299,144.13311767578125,3.462
1541603443143,-3.1907105,55.9440149,143.833251953125,3.654
1541603446157,-3.1908007,55.9440088,143.693359375,3.692
1541603449153,-3.1909038,55.9440031,143.25921630859375,3.516
1541603452173,-3.1910006,55.9440032,142.98663330078125,3.483
1541603455166,-3.1910937,55.9440122,142.9908447265625,3.557
1541603458147,-3.1911753,55.9440201,142.7755126953125,3.689
1541603461158,-3.191241,55.9440253,142.2982177734375,4.11
1541603464159,-3.1913061,55.944021,141.73443603515625,4.645
1541603467155,-3.1913846,55.9440276,142.17291259765625,4.888
1541603470133,-3.1914207,55.9440423,142.62384033203125,5.438
1541603473148,-3.1914554,55.9440678,142.843994140625,5.301
1541603476177,-3.1914744,55.9440855,142.5233154296875,5.766
1541603479171,-3.1915385,55.9441186,142.1934814453125,5.418
1541603482156,-3.1916193,55.9441455,142.0821533203125,5.193
1541603485156,-3.1917257,55.9441818,141.76361083984375,4.085
1541603488194,-3.1917669,55.9441825,141.88262939453125,4.429
1541603491183,-3.1918499,55.9441731,142.0772705078125,4.951
1541603494138,-3.1918706,55.9441765,141.86578369140625,6.037
1541603497151,-3.1918446,55.9441794,141.716064453125,5.628
1541603500131,-3.191797,55.9441467,141.40087890625,3.893
1541603503162,-3.1918053,55.9441022,141.18585205078125,3.555
1541603506135,-3.1918066,55.9440526,141.43731689453125,3.462
1541603509140,-3.1918194,55.9440001,141.4166259765625,3.465
1541603512161,-3.1918536,55.9439496,141.8587646484375,3.536
1541603515143,-3.1918625,55.943898,142.53045654296875,3.505
1541603518178,-3.1918114,55.9438665,143.0482177734375,4.377
1541603521163,-3.1917455,55.9438757,143.040283203125,4.751
1541603524136,-3.1916884,55.9439048,144.01007080078125,5.358
1541603527204,-3.1916328,55.9439454,145.00140380859375,5.522
1541603530136,-3.1915888,55.9439806,145.69207763671875,5.912
1541603533150,-3.1915367,55.9440215,146.156494140625,6.31
1541603536132,-3.1914838,55.9440687,146.51141357421875,5.965
1541603539144,-3.1914424,55.9441071,146.638671875,5.812
1541603542170,-3.1913965,55.9441531,147.0653076171875,5.336
1541603545177,-3.1913569,55.9442078,145.96917724609375,4.721
1541603548141,-3.1913279,55.9442567,146.0567626953125,4.51
1541603551136,-3.1912859,55.9443196,145.2147216796875,3.909
1541603554142,-3.191242,55.9443688,145.16485595703125,3.568
1541603557169,-3.1912348,55.9444214,145.206298828125,3.541
1541603560131,-3.1912344,55.9444708,145.37890625,3.461
1541603563129,-3.1912135,55.9445226,145.18658447265625,3.497
1541603566182,-3.1912033,55.9445683,145.2305908203125,3.462
1541603569174,-3.1912037,55.9446169,145.09442138671875,3.448
1541603572173,-3.1911929,55.9446655,145.040283203125,3.453
1541603575144,-3.1911767,55.9447222,144.9248046875,3.781
1541603578129,-3.1911689,55.9447686,144.98370361328125,3.542
1541603581185,-3.1911615,55.9448082,145.512939453125,3.513
