C,epsilon,loss,temp_hum,window_size,mae,mse
2e-05,0.1,epsilon_insensitive,False,0,0.5384135091236409,0.3956088380173013
2e-05,0.5,epsilon_insensitive,False,0,0.4137912372794312,0.22390692650223568
2e-05,1.0,epsilon_insensitive,False,0,0.42692374001122074,0.3610474673434942
2e-05,2.5,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
2e-05,5.0,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
0.0002,0.1,epsilon_insensitive,False,0,0.7254662058813754,0.6772879055566412
0.0002,0.5,epsilon_insensitive,False,0,0.4838617795009163,0.3261750687548548
0.0002,1.0,epsilon_insensitive,False,0,0.4258505206778623,0.3584962857006698
0.0002,2.5,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
0.0002,5.0,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
0.002,0.1,epsilon_insensitive,False,0,0.7243702557809385,0.6753532183231786
0.002,0.5,epsilon_insensitive,False,0,0.48340969455101623,0.3255932549412158
0.002,1.0,epsilon_insensitive,False,0,0.42591427735307896,0.35863652509294836
0.002,2.5,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
0.002,5.0,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
0.02,0.1,epsilon_insensitive,False,0,0.7243702557809385,0.6753532183231786
0.02,0.5,epsilon_insensitive,False,0,0.48340969455101623,0.3255932549412158
0.02,1.0,epsilon_insensitive,False,0,0.42591427735307896,0.35863652509294836
0.02,2.5,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
0.02,5.0,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
0.2,0.1,epsilon_insensitive,False,0,0.7243702557809385,0.6753532183231786
0.2,0.5,epsilon_insensitive,False,0,0.48340969455101623,0.3255932549412158
0.2,1.0,epsilon_insensitive,False,0,0.42591427735307896,0.35863652509294836
0.2,2.5,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
0.2,5.0,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
2.0,0.1,epsilon_insensitive,False,0,0.7243702557809385,0.6753532183231786
2.0,0.5,epsilon_insensitive,False,0,0.48340969455101623,0.3255932549412158
2.0,1.0,epsilon_insensitive,False,0,0.42591427735307896,0.35863652509294836
2.0,2.5,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
2.0,5.0,epsilon_insensitive,False,0,0.9461073640955814,1.1513464850706188
