phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1541602037267,0.35150036,0.57867545,1.0487666,24.4,45.0,58,28,12,7,3,3,5,2,2,0,0,0,0,0,0,0,120,0.0,0.0,0.0,NaN,0,93,350
1541602074896,0.38738146,0.629141,4.20806,24.5,43.2,71,47,17,7,6,2,6,5,1,0,1,2,0,0,0,0,165,0.0,0.0,0.0,NaN,0,345,350
1541602111228,0.33664846,0.536067,5.0055833,24.5,42.9,80,24,19,11,5,6,2,3,0,1,1,0,1,0,0,1,154,0.0,0.0,0.0,NaN,0,207,349
1541602148208,0.3590415,0.58118147,5.957024,24.6,42.2,96,26,17,3,4,5,3,6,2,0,2,0,1,0,1,0,166,0.0,0.0,0.0,NaN,0,258,349
1541602185184,0.37725934,0.6750442,8.673157,24.6,41.8,88,36,15,14,4,8,7,6,2,1,1,1,2,0,0,1,186,0.0,0.0,0.0,NaN,0,211,349
1541602222813,0.39545032,0.63964915,7.1441083,24.6,41.4,88,34,23,12,2,5,6,3,0,2,0,3,1,0,0,0,179,0.0,0.0,0.0,NaN,0,189,349
1541602259832,0.34110922,0.5403703,0.7744758,24.6,41.100002,90,36,8,8,4,7,5,5,0,0,0,0,0,0,0,0,163,0.0,0.0,0.0,NaN,0,165,348
1541602296798,0.40891406,0.61480606,2.9499145,24.6,40.9,110,33,16,8,9,8,3,2,0,1,0,0,0,1,0,0,191,0.0,0.0,0.0,NaN,0,54,348
1541602333754,0.34415796,0.53223294,2.0874374,24.6,40.7,99,25,14,6,1,3,8,2,1,0,0,1,0,0,0,0,160,0.0,0.0,0.0,NaN,0,85,348
1541613622654,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1905266,55.945901,160.5780029296875,5.755,0,0,0
1541613651196,1.1284709,1.4427074,2.1793673,22.7,47.7,245,61,23,13,3,3,2,2,1,1,0,0,0,0,0,0,354,-3.1907178,55.9458082,140.93798828125,8.013,0,0,348
1541613688185,1.0265951,1.3520291,2.430274,22.7,47.5,272,93,24,11,3,6,5,4,2,0,1,0,0,0,0,0,421,-3.1907125,55.945821,143.9208984375,7.56,0,1,348
1541613725811,1.0463983,1.3805861,1.6751401,22.7,47.4,310,84,24,10,3,5,13,1,1,0,0,0,0,0,0,0,451,-3.1907082,55.9458226,144.0994873046875,8.342,0,139,347
1541613762135,1.0786285,1.4252635,1.6558493,22.7,47.3,273,92,41,17,4,5,6,1,1,0,0,0,0,0,0,0,440,-3.1907025,55.9458238,144.77899169921875,7.981,0,119,347
1541613799118,1.8490229,4.7327785,92.09146,22.7,47.100002,377,144,93,73,49,76,98,46,23,22,21,15,14,2,4,2,1059,-3.1906975,55.9458271,145.71240234375,7.386,0,9083,347
1541613836096,2.2829843,5.4839306,89.39581,22.7,47.0,439,197,104,94,73,85,100,49,28,15,20,11,12,4,3,5,1239,-3.1906949,55.945828,145.80364990234375,9.404,0,1816,347
1541613872463,1.0903922,1.545737,2.2028606,22.800001,47.0,277,94,34,19,12,9,9,6,0,1,0,0,0,0,0,0,461,-3.1906949,55.9458282,145.83636474609375,9.119,0,43,346
1541613909406,1.1239092,1.7478992,6.818054,22.800001,46.9,303,88,40,19,13,21,18,6,2,2,0,0,0,1,1,0,514,-3.1906946,55.9458281,145.8502197265625,10.483,0,581,346
1541613948974,2.1901984,4.0434456,37.897278,22.800001,46.9,558,182,76,55,30,55,65,27,11,6,5,5,2,3,1,5,1086,-3.190694,55.9458284,145.9130859375,17.118,0,3253,346
1541613984041,2.3064663,3.0636678,4.710851,22.9,46.9,645,177,57,39,18,18,10,5,3,1,1,0,0,0,0,0,974,-3.1906938,55.9458282,145.88623046875,47.595,0,0,346
1541614020383,2.7364235,4.7090697,34.499123,22.9,47.0,690,211,88,75,54,52,56,23,10,6,6,7,2,2,2,0,1284,-3.1906939,55.9458281,145.886962890625,64.31,0,1930,346
1541614055377,2.3875034,3.4088025,9.869754,23.0,47.2,627,193,72,45,18,21,18,12,8,0,0,2,1,0,0,0,1017,-3.1906939,55.9458281,145.886962890625,64.31,0,5,346
1541614090409,2.197158,2.8669431,5.42588,23.0,47.3,622,173,55,29,11,10,14,1,4,2,2,0,0,0,0,0,923,-3.1906939,55.9458281,145.886962890625,64.31,0,0,345
1541614126737,2.025644,2.6755736,4.747345,23.1,47.3,576,176,43,23,13,18,13,2,2,5,0,0,0,0,0,0,871,-3.1906939,55.9458281,145.886962890625,64.31,0,0,345
1541614165003,1.8005259,2.3630202,2.7306843,23.1,47.4,541,139,50,35,14,6,13,3,1,0,0,0,0,0,0,0,802,-3.1906939,55.9458281,145.886962890625,64.31,0,0,345
1541614199392,1.9387639,2.4963555,2.8799186,23.2,47.4,582,160,37,25,15,11,13,3,1,0,0,0,0,0,0,0,847,-3.1906939,55.9458281,145.886962890625,64.31,0,0,345
1541614234432,1.827511,2.3230958,2.6298215,23.2,47.5,542,131,51,18,11,8,9,2,1,0,0,0,0,0,0,0,773,-3.1906939,55.9458281,145.886962890625,64.31,0,0,345
1541614270118,1.9178656,2.4050505,3.9906306,23.300001,47.5,605,143,45,27,10,12,6,2,1,0,0,1,0,0,0,0,852,-3.1906939,55.9458281,145.886962890625,64.31,0,2,345
1541614305792,1.8168896,2.4566114,6.287373,23.300001,47.5,534,148,45,31,10,14,16,4,2,2,0,2,0,0,0,0,808,-3.1906939,55.9458281,145.886962890625,64.31,0,2,344
1541614342769,1.8184515,2.680243,10.523689,23.4,47.5,537,145,50,40,13,13,29,9,5,3,1,1,2,0,0,0,848,-3.1906939,55.9458281,145.886962890625,64.31,0,7,345
1541614378448,2.8823814,5.069693,56.338306,23.4,47.7,709,251,97,81,39,64,52,31,16,11,19,11,4,1,2,3,1391,-3.1906939,55.9458281,145.886962890625,64.31,0,9973,344
