Timestamp,PM1,PM2.5,PM10,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,temperature,humidity,latitude,longitude
2018-07-10 14:37:28.798000,0.660236179829,1.0981990099,19.0458889008,30,7,9,6,1,2,2,1,0,0,0,0,1,0,0,1,24.3999996185,45.0,55.9350492,-3.176802
2018-07-10 14:37:37.230000,0.880688726902,1.34519791603,1.42918395996,37,12,10,9,2,3,1,0,0,0,0,0,0,0,0,0,24.3999996185,45.0,55.9351321,-3.1768477
2018-07-10 14:37:45.663000,0.620538115501,1.0696721077,12.5284328461,24,10,6,6,1,1,2,1,1,0,0,0,0,1,0,0,24.3999996185,45.0,55.9351444,-3.1769687
2018-07-10 14:37:54.099000,0.748692333698,1.29088950157,1.46810770035,29,9,10,7,5,2,3,0,0,0,0,0,0,0,0,0,24.3999996185,45.0,55.9351547,-3.1772119
2018-07-10 14:38:10.313000,0.641942441463,1.00346016884,14.8667917252,36,8,3,7,3,1,1,0,1,0,1,0,1,0,0,0,24.3999996185,42.2000007629,55.9350678,-3.1772751
2018-07-10 14:38:18.749000,0.753131628036,1.28794503212,1.66158878803,32,14,5,5,5,3,3,1,0,0,0,0,0,0,0,0,24.3999996185,42.2000007629,55.9350558,-3.177371
2018-07-10 14:38:26.533000,0.904729604721,1.42881262302,2.204007864,32,15,7,8,4,2,1,0,1,0,0,0,0,0,0,0,24.3999996185,42.2000007629,55.9350766,-3.1773887
2018-07-10 14:38:34.969000,0.716783881187,1.04013729095,1.0629196167,32,8,6,8,3,1,0,0,0,0,0,0,0,0,0,0,24.3999996185,42.2000007629,55.9351246,-3.1774142
2018-07-10 14:38:51.220000,0.769871115685,1.50074613094,2.73757982254,32,7,9,10,3,3,3,2,1,0,0,0,0,0,0,0,24.3999996185,42.2000007629,55.9357123,-3.1780939
2018-07-10 14:38:59.645000,0.792350947857,1.29069185257,1.66491603851,34,10,8,4,3,1,3,1,0,0,0,0,0,0,0,0,24.3999996185,42.2000007629,55.9359682,-3.1784586
