phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1539187549071,2.635683,3.6920547,5.311908,21.6,52.0,708,251,89,55,35,23,22,8,2,1,1,0,0,0,0,0,1195,-3.1939529,55.9449524,139.6351318359375,8.187,0,13946,376
1539187586017,1.9672184,2.7413256,6.1607037,21.6,52.100002,510,160,73,50,24,13,12,5,1,1,0,2,0,0,0,0,851,-3.1947324,55.9448486,139.11614990234375,8.001,0,13384,376
1539187621057,2.0537996,2.8661406,3.5905237,21.6,52.0,538,159,71,51,23,15,13,5,3,0,0,0,0,0,0,0,878,-3.195408,55.9448347,140.79315185546875,9.889,0,13231,376
1539187656765,1.5765585,2.2101703,3.414575,21.6,52.8,438,119,44,34,22,8,10,7,4,1,0,0,0,0,0,0,687,-3.1962471,55.9448013,139.37811279296875,8.497,0,13339,376
1539187692415,3.6285915,4.463353,4.564893,21.6,52.600002,978,283,135,34,12,6,4,1,0,0,0,0,0,0,0,0,1453,-3.1969454,55.9448149,143.17047119140625,4.023,0,12866,376
1539187730695,1.3267287,1.8320842,3.5610466,21.5,52.9,396,111,40,18,14,16,14,1,1,1,2,0,0,0,0,0,614,-3.1975815,55.9449793,143.94091796875,4.765,0,14906,376
1539187768354,1.1578379,1.6014416,3.0539308,21.6,53.100002,320,88,45,25,7,10,9,1,1,2,1,0,0,0,0,0,509,-3.1983417,55.9449583,141.965576171875,4.971,0,15268,376
1539187804652,1.0971313,1.4911116,3.640398,21.6,53.2,309,80,39,24,10,8,7,1,1,0,1,1,0,0,0,0,481,-3.1991342,55.945046,138.1861572265625,7.468,0,16378,376
1539187840982,1.1057377,1.5114748,9.449309,21.7,53.4,298,91,34,21,14,6,5,1,3,2,1,2,1,0,0,1,480,-3.1995902,55.9452675,144.41845703125,10.474,0,14801,376
1539187878597,1.1223768,1.6441761,14.886858,21.7,53.100002,312,76,30,20,16,13,13,4,1,1,2,1,2,1,1,1,494,-3.199916,55.9456361,146.231689453125,19.045,0,11528,376
1539187913646,1.0659438,1.6819353,14.534558,21.7,53.5,279,87,35,25,13,12,17,9,3,1,2,1,1,2,0,2,489,-3.2001495,55.9454311,140.8000030517578,18.226,0,2705,376
1539187950620,0.8902037,1.3490505,9.213839,21.800001,53.600002,232,65,39,17,7,8,11,4,3,1,5,0,1,1,0,0,394,-3.2003249,55.9455695,143.60000610351562,19.106,0,9401,376
1539187987620,0.9039027,1.3847247,15.635514,21.800001,54.100002,242,73,31,19,7,10,10,6,4,3,1,3,1,3,0,0,413,-3.2004095,55.9455366,143.3000030517578,27.773,0,8313,375
