phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,battery
1542548642174,29.74169,34.224747,47.212875,17.300001,65.200005,8654,2338,438,168,47,28,15,5,5,0,1,2,1,2,1,0,11705,0.0,0.0,0.0,NaN,0,1899,377
1542548677181,25.498934,31.10062,159.50398,17.4,65.200005,7524,2043,435,107,49,57,66,55,18,36,23,31,14,6,2,5,10471,-3.1890825,55.9509549,160.78515625,5.681,0,3562,377
1542548712438,10.012027,12.625022,63.398163,17.4,65.200005,3150,768,139,49,27,35,50,33,15,17,16,12,4,1,1,2,4319,-3.1890662,55.9509556,146.5712890625,7.424,0,3943,377
1542548747490,7.8163958,9.453439,46.8785,17.6,65.3,2400,616,106,34,11,20,21,14,12,8,4,7,6,3,0,1,3263,-3.1890455,55.9509218,142.50091552734375,8.201,0,4648,377
1542548782557,4.8770733,6.6419353,75.14084,17.7,65.4,1484,382,62,25,17,30,37,28,12,20,12,14,5,2,3,7,2140,-3.1891076,55.9508314,147.60736083984375,28.91,0,7921,377
1542548819493,1.4617026,3.3099372,74.50802,17.800001,65.4,400,108,43,33,15,32,60,36,21,24,16,17,4,5,2,3,819,-3.1886147,55.9504887,134.975341796875,3.701,0,11224,377
1542548854542,1.6447729,3.410422,74.52571,18.0,65.3,406,133,61,38,23,25,53,27,23,19,18,18,4,3,2,5,858,-3.1881138,55.9501907,139.2418212890625,3.079,0,11880,377
1542548890875,1.0320435,2.7037032,84.61221,18.1,65.200005,275,74,34,29,22,25,47,42,21,17,22,19,9,4,0,5,645,-3.1877901,55.9497808,141.1978759765625,3.492,0,13983,376
1542548927853,0.7769663,2.5508344,68.45658,18.2,65.200005,185,60,28,25,17,47,50,48,21,17,16,15,8,1,3,2,543,-3.1872556,55.9495313,143.403076171875,6.885,0,13065,376
1542548964828,0.96205974,2.582538,57.20192,18.4,65.200005,206,65,30,32,23,34,48,28,17,12,7,8,6,2,4,2,524,-3.1867768,55.9490743,150.927001953125,3.483,0,12830,376
1542549001169,0.87865645,2.241115,61.233646,18.5,65.200005,191,65,35,20,15,17,39,32,12,11,21,8,6,5,0,2,479,-3.1866987,55.9486104,150.9842529296875,3.762,0,13549,376
1542549038142,0.8158206,2.1102312,39.39009,18.7,65.200005,209,53,29,19,20,22,32,35,15,14,7,9,4,2,0,0,470,-3.1865095,55.9481071,155.0313720703125,3.856,0,13364,376
1542549075131,0.9585078,2.403204,40.54899,18.9,65.1,233,64,36,31,24,24,44,24,21,13,10,10,3,1,0,1,539,-3.1862406,55.9477042,149.99261474609375,3.537,0,11747,376
1542549112112,0.9426566,2.054181,40.49707,19.0,65.1,186,67,38,24,10,15,25,18,16,8,6,5,9,0,0,0,427,-3.1860128,55.9473038,146.9658203125,3.531,0,9966,376
1542549149740,0.90078264,2.084451,33.943184,19.1,64.9,210,65,33,30,22,20,30,25,11,14,8,3,2,2,2,2,479,-3.1856541,55.946957,151.2291259765625,3.74,0,13825,376
1542549187390,0.70786214,1.7520963,31.049896,19.300001,64.9,151,58,26,22,14,26,32,17,9,10,11,5,3,1,0,1,386,-3.1852656,55.9465038,155.3045654296875,3.64,0,13113,375
1542549224349,0.80667686,2.0751033,59.50635,19.4,64.8,179,62,38,21,23,21,30,27,24,8,8,12,11,3,0,1,468,-3.1850513,55.9460746,157.880615234375,3.726,0,14793,376
1542549261359,0.90207374,1.920645,35.931126,19.5,64.8,193,68,38,27,17,13,23,25,6,8,12,5,6,0,1,0,442,-3.1844193,55.9457168,155.126953125,3.546,0,14842,375
1542549298948,0.7668578,2.0783956,35.138416,19.7,64.700005,178,44,32,27,18,22,48,22,13,7,14,6,2,2,0,1,436,-3.1842012,55.9452315,149.52642822265625,4.407,0,12740,375
1542549335284,0.8460358,2.017553,36.325592,19.800001,64.6,198,64,29,28,9,24,37,21,12,14,4,6,3,3,1,1,454,-3.1849533,55.9447445,140.90478515625,3.494,0,13217,375
1542549372911,0.86832225,1.8773931,26.02408,19.9,64.5,206,56,37,33,12,13,29,19,10,10,4,6,1,1,1,1,439,-3.1856118,55.9443515,135.8792724609375,3.665,0,14608,375
1542549410534,0.8108844,2.2206602,47.555706,20.1,64.4,157,57,32,26,12,31,37,22,20,13,5,5,6,2,2,2,429,-3.185987,55.9443773,134.1827392578125,5.142,0,12720,375
1542549446867,0.4295477,1.32022,41.69714,20.2,64.3,88,29,16,12,15,16,22,17,16,4,5,7,6,4,0,0,257,-3.1859784,55.9443772,136.41912841796875,10.488,0,5929,375
1542549485142,0.3103663,0.8245589,17.49912,20.300001,64.200005,54,26,12,14,7,9,9,9,4,12,4,3,2,0,0,0,165,-3.1859784,55.9443772,136.41912841796875,10.488,0,2730,375
1542549522122,0.4334029,1.5357468,39.061687,20.4,64.1,77,26,21,15,7,20,33,17,17,9,7,5,6,2,0,0,262,-3.1865687,55.9444999,139.2818603515625,14.725,0,6889,375
