2019-07-28 17:03:19.131000
2019-07-28 18:26:02.264000
2019-07-28 18:00:00
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.260233167065547,-1.0,-1.0,-1.0,16.012215333304116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.601665569613983,-1.0,-1.0,-1.0,17.177539269584006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.554544994014329,-1.0,-1.0,-1.0,-1.0,16.26975205126997,-1.0,-1.0,-1.0,-1.0,19.568969025375406,19.040941618663012,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,16.80111663638708,16.567633279328323,-1.0,-1.0,-1.0,-1.0,-1.0,16.940480110173663,-1.0,-1.0,-1.0,17.752256768692085,-1.0,15.920590154496319,-1.0
-1.0,-1.0,-1.0,15.878896761365421,18.262182009381853,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.048898736432614,-1.0,-1.0,17.807460506844695,-1.0,-1.0,-1.0,16.07851935056529
-1.0,-1.0,-1.0,15.449512423451958,-1.0,-1.0,-1.0,-1.0,-1.0,13.401626411718468,-1.0,14.67805502578508,11.78943502448182,18.856094152310995,17.688123304303172,-1.0,-1.0,-1.0,16.42553363218065,-1.0
-1.0,-1.0,-1.0,16.857155202584696,-1.0,-1.0,-1.0,15.457513970211162,16.902344204790293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.73093749260529,17.11203967451021,-1.0
17.594902083660585,18.128694871515265,17.9339372227799,19.093525650352284,-1.0,-1.0,14.797420500380955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.791085897362983,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.204644821220805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.695358592232928,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.571873921336085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.50412055718787,-1.0,-1.0
17.542451411068118,-1.0,-1.0,-1.0,-1.0,-1.0,19.126120751346953,14.417243541454253,13.752153905782118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.646001896250883,-1.0
17.294580561611095,-1.0,-1.0,-1.0,18.454059101279437,18.207107896310152,17.856864190418822,-1.0,13.116179231740114,6.0213741296536645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.528351130477358
-1.0,16.973480622855064,-1.0,-1.0,17.155017582588172,-1.0,18.326036486488004,-1.0,-1.0,-1.0,15.16719864917527,13.974493419775422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.650562488614653
-1.0,-1.0,17.992168212801957,17.82689252993135,-1.0,-1.0,18.666200377110513,-1.0,-1.0,-1.0,-1.0,-1.0,16.053071231191847,16.357404195329668,-1.0,-1.0,-1.0,-1.0,-1.0,15.301067727479893
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.476109230449005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.00382437790729,17.084715992512468,-1.0,8.254724526961658,15.704258201856387,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.40012469777632,17.830609515110662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.08151217320456,23.495550475740778,19.67356311116729,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.267185399161406,17.24956172568585,17.33716426016187,17.056913284656673,17.842882821021654,17.032668597887355,-1.0,42.43935064924575,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
