Timestamps in local time for easy debugging! Timezone offset to UTC (millis): 0
2018-11-01 13:21:01: App started and initialised
2018-11-01 13:21:01: Started Speck Bluetooth service
2018-11-01 13:21:01: Main Bluetooth service started
2018-11-01 13:21:02: Phone GPS service started
2018-11-01 13:21:02: App was brought into foreground (Main Activity) resumed
2018-11-01 13:21:02: Connecting to Airspeck
2018-11-01 13:21:02: RESpeck disconnected
2018-11-01 13:21:02: Connecting to RESpeck
2018-11-01 13:21:04: App was brought into foreground (Main Activity) resumed
2018-11-01 13:21:04: Subscribed to RESpeck
2018-11-01 13:21:07: Subscribed to Airspeck
2018-11-01 13:23:07: App was brought into foreground (Main Activity) resumed
2018-11-01 13:26:10: App was brought into foreground (Main Activity) resumed
2018-11-01 13:27:27: App was brought into foreground (Main Activity) resumed
2018-11-01 13:31:04: App was brought into foreground (Main Activity) resumed
2018-11-01 13:31:17: App was brought into foreground (Main Activity) resumed
2018-11-01 13:33:35: App was brought into foreground (Main Activity) resumed
2018-11-01 13:35:25: App was brought into foreground (Main Activity) resumed
2018-11-01 13:57:55: Airspeck disconnected: BleGattException{macAddress=F1:ED:48:2A:F0:0A, status=8 (0x08 -> https://android.googlesource.com/platform/external/bluetooth/bluedroid/+/android-5.1.0_r1/stack/include/gatt_api.h), bleGattOperationType=BleGattOperation{description='CONNECTION_STATE'}}
2018-11-01 13:58:05: Connecting to Airspeck
2018-11-01 13:58:16: Subscribed to Airspeck
2018-11-01 14:09:01: Airspeck disconnected: BleGattException{macAddress=F1:ED:48:2A:F0:0A, status=8 (0x08 -> https://android.googlesource.com/platform/external/bluetooth/bluedroid/+/android-5.1.0_r1/stack/include/gatt_api.h), bleGattOperationType=BleGattOperation{description='CONNECTION_STATE'}}
2018-11-01 14:09:11: Connecting to Airspeck
2018-11-01 14:09:43: Airspeck disconnected: BleDisconnectedException{bluetoothDeviceAddress='F1:ED:48:2A:F0:0A'}
2018-11-01 14:09:53: Connecting to Airspeck
2018-11-01 14:11:30: Airspeck disconnected: BleGattDescriptorException{macAddress=F1:ED:48:2A:F0:0A, status=133 (0x85 -> https://android.googlesource.com/platform/external/bluetooth/bluedroid/+/android-5.1.0_r1/stack/include/gatt_api.h), bleGattOperationType=BleGattOperation{description='DESCRIPTOR_WRITE'}}
2018-11-01 14:11:41: Connecting to Airspeck
2018-11-01 14:12:03: Airspeck disconnected: BleDisconnectedException{bluetoothDeviceAddress='F1:ED:48:2A:F0:0A'}
2018-11-01 14:12:13: Connecting to Airspeck
2018-11-01 14:13:16: Airspeck disconnected: BleGattException{macAddress=F1:ED:48:2A:F0:0A, status=8 (0x08 -> https://android.googlesource.com/platform/external/bluetooth/bluedroid/+/android-5.1.0_r1/stack/include/gatt_api.h), bleGattOperationType=BleGattOperation{description='CONNECTION_STATE'}}
2018-11-01 14:13:26: Connecting to Airspeck
2018-11-01 14:14:32: Subscribed to Airspeck
2018-11-01 14:14:38: Airspeck disconnected: BleGattException{macAddress=F1:ED:48:2A:F0:0A, status=8 (0x08 -> https://android.googlesource.com/platform/external/bluetooth/bluedroid/+/android-5.1.0_r1/stack/include/gatt_api.h), bleGattOperationType=BleGattOperation{description='CONNECTION_STATE'}}
2018-11-01 14:14:48: Connecting to Airspeck
2018-11-01 14:15:09: Airspeck disconnected: BleGattCallbackTimeoutException{macAddress=F1:ED:48:2A:F0:0A, bleGattOperationType=BleGattOperation{description='SERVICE_DISCOVERY'}}
2018-11-01 14:15:19: Connecting to Airspeck
2018-11-01 14:15:30: Airspeck disconnected: BleGattException{macAddress=F1:ED:48:2A:F0:0A, status=34 (0x22 -> https://android.googlesource.com/platform/external/bluetooth/bluedroid/+/android-5.1.0_r1/stack/include/gatt_api.h), bleGattOperationType=BleGattOperation{description='CONNECTION_STATE'}}
2018-11-01 14:15:40: Connecting to Airspeck
2018-11-01 14:16:36: Airspeck disconnected: BleGattCallbackTimeoutException{macAddress=F1:ED:48:2A:F0:0A, bleGattOperationType=BleGattOperation{description='SERVICE_DISCOVERY'}}
2018-11-01 14:16:46: Connecting to Airspeck
2018-11-01 14:17:07: Airspeck disconnected: BleGattException{macAddress=F1:ED:48:2A:F0:0A, status=22 (0x16 -> https://android.googlesource.com/platform/external/bluetooth/bluedroid/+/android-5.1.0_r1/stack/include/gatt_api.h), bleGattOperationType=BleGattOperation{description='CONNECTION_STATE'}}
2018-11-01 14:17:17: Connecting to Airspeck
