0.6374523072756054,0.6414470375006708,0.645307013701115,0.6483983878343509,0.6494879842519393,0.6465054395805423,0.63697903637181,0.6199010465496068,0.597211283963503,0.5725347548418015,0.5492215022434069,0.529208386430603,0.5127049005963905,0.4990073680663231,0.4873885696930127,0.47735145841843785,0.4685791937349897,0.46085861007658696,0.4540334152296851,0.4479803357146631
0.6325492474257017,0.6373876848483138,0.642681493501858,0.6480485939555538,0.652387963169997,0.6529324563051927,0.6444912690231577,0.6236717753472094,0.594618939563341,0.5638615774425478,0.5364839197726491,0.5152107584376816,0.4990845668749546,0.4861320602429211,0.4752161699056377,0.4657949799484438,0.45757676990461255,0.45037138291771767,0.44403491221312474,0.4384491139226373
0.6251149493689663,0.6302494539033678,0.6363865084093139,0.6435951160904172,0.6515636205687575,0.6583500662305275,0.6545429993916327,0.62693236971285,0.5889375563381662,0.550856714596414,0.5186068267631911,0.49805589389129473,0.4839239302600719,0.47233245464272094,0.4623513339607383,0.45366233804755746,0.4460817166306677,0.439464459783924,0.43368347038128113,0.42862557845641525
0.6148443296015081,0.6194125029877204,0.6251844123436535,0.6325360700546859,0.6418811816862967,0.6535771646106076,0.8614013969900001,0.6213294304026081,0.5770990684711128,0.5348292091066571,0.41567344952254803,0.48092471809766135,0.4690182006050923,0.45848656996297993,0.4492561831917944,0.4412286121197349,0.43428098692425443,0.4282800600379878,0.42309607260473775,0.41861055688684057
0.6017938848557464,0.6048071760758489,0.6086957305709975,0.613712935874031,0.6198541890086113,0.6255176544109894,0.621452920315196,0.5943034112486478,0.557166425384541,0.520058380252479,0.4887486010787179,0.469078031262632,0.45581523244892697,0.44515613452422775,0.4362198904236614,0.42868459160557837,0.4223250129025556,0.4169481148387164,0.4123890333007753,0.4085093688768878
0.5864644307848887,0.5871086021679965,0.5878824228032254,0.588730060944253,0.5892010931288965,0.5873893324678108,0.5785591072719451,0.5588892551747575,0.5316971259523414,0.5029080795211283,0.47734916587507625,0.4577321640070613,0.4432305867936043,0.43205827865998025,0.4231990513429048,0.416084146859736,0.41030988406150126,0.4055795548440568,0.4016747781972271,0.3984297809465233
0.5697284941960548,0.5676045455803983,0.5647113502022678,0.5607424524689365,0.5554086225419045,0.5484956758505797,0.5388242547840776,0.5241285698049691,0.5045363008560266,0.4827918184295544,0.46201050787324655,0.4442028097929262,0.42983114934402233,0.4185755491766498,0.4099787685779309,0.4034152684332037,0.398310644076623,0.3942808569681615,0.3910677118263106,0.3884840246062935
0.552631135419792,0.5478461164833887,0.5414974567798986,0.5330140616518049,0.5220617011218471,0.5106974951979141,0.5024971495375505,0.4924710639214328,0.47842727247753314,0.4618384224820256,0.4448366143142614,0.42906579671390876,0.4153937878939187,0.40438529214442953,0.3964787790529768,0.3907496778641649,0.38644236799860376,0.38317794693658147,0.3806939078885976,0.3787926756167796
0.5361429716861992,0.5292466915289958,0.5203633283188894,0.508807530357055,0.49374300451102804,0.40473550812570225,0.47261986060100925,0.46600468864612105,0.45530537641196567,0.44196519739097045,0.4275871741014503,0.4135261422326374,0.40068471938627204,0.3802399070800347,0.38312916748883974,0.37834978634723027,0.37488650298314063,0.3724261809750869,0.37069653364100413,0.36948732623673536
0.5209490865336883,0.5127113306486442,0.5025556243092313,0.4901484330780522,0.4756780900131601,0.46204656516089737,0.45372743872127924,0.4460565522367084,0.43619169950573367,0.42433394700349797,0.41143735062151005,0.39857991792480124,0.3867861467058381,0.37717418961588545,0.37066137207349525,0.36648929875853853,0.3638355254915554,0.36219960613490526,0.3612357452309011,0.3607110552589281
