Timestamp,PM1,PM2.5,PM10,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,temperature,humidity,latitude,longitude
2019-07-17 16:26:40.431000,2.21264433861,7.59857368469,109.668327332,112,93,18,7,5,5,2,1,0,0,0,0,0,0,1,6,22.1000003815,55.4000015259,55.9443559,-3.1866958
2019-07-17 16:27:09.615000,1.96276521683,6.3027844429,127.500274658,167,124,19,17,6,2,2,3,1,0,0,0,2,1,1,9,22.7000007629,55.7999992371,55.9443589,-3.186689
2019-07-17 16:27:38.159000,1.66571307182,4.81897544861,40.9965133667,210,116,33,9,4,3,3,1,0,0,1,0,0,0,0,4,23.0,56.0,55.9443589,-3.186689
2019-07-17 16:28:07.348000,1.31295967102,3.61910700798,46.8935279846,168,126,21,10,5,3,0,1,1,0,0,1,1,0,0,5,23.3999996185,56.2999992371,55.9443159,-3.1867206
2019-07-17 16:28:37.193000,0.750357568264,2.22106480598,72.5149078369,135,70,16,7,4,0,1,1,4,0,0,0,0,1,2,9,23.7000007629,54.1000022888,55.9443687,-3.1866885
2019-07-17 16:29:05.091000,0.629263997078,2.49491047859,51.4238090515,129,41,25,6,2,4,5,0,0,0,0,0,0,1,0,8,23.8999996185,53.4000015259,55.9443265,-3.1864371
2019-07-17 16:29:34.962000,1.19367182255,3.6608877182,7.59179830551,201,90,32,13,6,3,1,0,0,1,0,0,0,0,0,0,24.2000007629,50.6000022888,55.9440881,-3.1863038
2019-07-17 16:30:04.792000,1.0307328701,3.12905311584,6.44761276245,182,99,25,13,4,1,3,2,0,0,0,0,0,0,0,0,24.2000007629,48.9000015259,55.9439469,-3.1870087
2019-07-17 16:30:34.001000,1.08691310883,2.86513066292,6.00597906113,206,97,27,16,0,1,1,1,1,0,0,0,0,0,0,0,24.1000003815,48.7000007629,55.9435798,-3.1871584
2019-07-17 16:31:03.194000,1.08745801449,3.64710569382,66.324180603,137,105,37,15,7,1,3,1,0,0,0,0,0,1,1,10,24.1000003815,48.7999992371,55.943174,-3.1874418
2019-07-17 16:31:32.994000,0.986154854298,2.79063224792,18.8212718964,163,97,26,8,2,2,3,0,1,0,1,0,1,0,0,1,24.0,48.7999992371,55.9430537,-3.1882487
2019-07-17 16:32:02.879000,1.14134943485,3.48993778229,11.9651508331,179,109,36,9,7,5,0,0,0,1,0,0,0,0,0,1,24.0,49.2999992371,55.9429064,-3.1890587
2019-07-17 16:32:32.037000,1.11158537865,2.76238775253,99.151802063,187,107,24,9,3,2,0,0,0,1,0,1,1,1,1,14,23.8999996185,49.2000007629,55.9428221,-3.1897954
2019-07-17 16:33:00.626000,1.76571881771,4.05415296555,144.179946899,658,98,19,8,6,2,4,2,2,0,2,1,0,1,1,22,23.8999996185,49.2000007629,55.9425019,-3.1899251
2019-07-17 16:33:30.427000,1.61490356922,3.18187260628,91.7755355835,446,108,30,1,1,2,2,0,0,2,0,0,1,1,1,12,23.8999996185,49.2000007629,55.9424771,-3.1907247
2019-07-17 16:33:59.621000,0.96573895216,3.03607773781,48.0757446289,163,78,20,10,5,2,2,1,0,1,0,0,0,0,1,6,23.8000011444,49.2000007629,55.9425445,-3.1914152
2019-07-17 16:34:28.856000,0.966629743576,2.68385839462,4.98780202866,228,64,25,11,4,1,0,2,0,0,0,0,0,0,0,0,23.8000011444,49.2000007629,55.9425345,-3.1921048
2019-07-17 16:34:58.038000,0.722705662251,2.63411927223,19.5437660217,126,61,15,8,5,4,2,0,1,1,0,0,0,0,0,2,23.6000003815,49.1000022888,55.942634,-3.1928657
2019-07-17 16:35:26.585000,0.682327389717,2.5650510788,15.9256725311,131,57,6,8,8,2,3,0,0,0,0,0,0,0,1,1,23.5,49.4000015259,55.9426267,-3.1936091
2019-07-17 16:35:57.079000,0.830629110336,2.77521967888,5.94152832031,153,66,17,11,7,0,2,2,0,0,0,0,0,0,0,0,23.3999996185,49.7999992371,55.9425575,-3.1942826
2019-07-17 16:36:28.865000,0.771226167679,1.85886001587,2.85475635529,169,68,26,6,2,0,0,1,0,0,0,0,0,0,0,0,23.3000011444,50.1000022888,55.9424846,-3.1950031
2019-07-17 16:37:00.009000,0.832722663879,3.01993560791,10.8129472733,163,73,19,11,4,4,5,0,0,0,0,0,0,0,0,1,23.3000011444,50.4000015259,55.942439,-3.1958285
2019-07-17 16:37:32.409000,0.751203715801,2.03942084312,8.16572284698,174,56,25,2,1,4,1,0,0,0,0,0,0,0,0,1,23.2000007629,50.6000022888,55.942354,-3.1967179
2019-07-17 16:38:03.555000,0.988027572632,3.68524193764,88.629699707,162,75,32,10,11,1,3,1,2,0,0,0,2,2,0,11,23.2000007629,50.6000022888,55.9423883,-3.1973803
2019-07-17 16:38:34.722000,0.828491747379,3.10858106613,332.169586182,126,75,25,11,3,3,4,2,2,0,3,1,1,1,1,57,23.2000007629,50.5,55.9423326,-3.1981311
2019-07-17 16:39:05.214000,0.854199111462,2.38909578323,164.263900757,135,91,27,7,2,1,2,1,1,1,0,1,1,2,2,27,23.2000007629,50.7000007629,55.9422523,-3.198902
2019-07-17 16:39:36.353000,0.734048604965,2.72873902321,102.532592773,170,60,19,8,2,5,3,1,5,1,1,0,0,0,1,16,23.3000011444,51.0,55.9421811,-3.1995708
2019-07-17 16:40:05.550000,0.763234496117,2.10493516922,28.9853210449,149,73,20,7,0,4,1,0,0,1,0,1,0,0,0,4,23.3000011444,50.9000015259,55.942114,-3.2004639
2019-07-17 16:40:35.395000,0.980628252029,2.55557799339,24.9402523041,154,99,31,8,4,0,0,1,1,0,0,0,0,0,0,4,23.3999996185,51.4000015259,55.9422399,-3.2009167
2019-07-17 16:41:08.465000,1.03517830372,3.06061577797,29.5489826202,187,94,24,12,3,0,2,3,3,1,0,0,0,0,1,2,23.5,51.6000022888,55.9422122,-3.201635
2019-07-17 16:41:34.398000,1.42085504532,4.01299381256,44.6273651123,273,149,31,13,9,2,2,1,1,0,0,1,1,0,0,6,23.5,51.6000022888,55.9421422,-3.2022978
2019-07-17 16:42:04.905000,1.06714475155,3.18393015862,63.7808380127,263,103,18,12,6,3,3,1,1,0,0,0,0,0,0,12,23.6000003815,51.6000022888,55.9421404,-3.2029711
2019-07-17 16:42:36.672000,1.00752615929,3.31115078926,101.194145203,169,115,26,14,6,4,1,1,4,0,0,0,1,1,2,16,23.6000003815,51.1000022888,55.9417181,-3.2033856
2019-07-17 16:43:07.809000,1.18988454342,3.70393061638,142.207336426,290,108,26,13,8,3,3,1,3,1,0,2,0,2,1,23,23.6000003815,51.1000022888,55.9413456,-3.20344
2019-07-17 16:43:37.045000,1.6831843853,7.96832036972,146.214584351,261,147,56,20,17,8,12,9,7,2,3,0,3,3,1,13,23.7000007629,51.5,55.9409672,-3.2035015
2019-07-17 16:44:08.826000,1.03742694855,2.95522880554,31.8766326904,212,95,31,8,4,4,0,0,3,0,0,0,0,2,1,2,23.7000007629,51.2999992371,55.940504,-3.2033027
2019-07-17 16:44:39.969000,1.07804977894,2.87603640556,16.1778526306,207,109,27,10,2,2,2,0,2,0,0,0,1,0,0,1,23.6000003815,51.5,55.9401144,-3.2033281
2019-07-17 16:45:42.870000,1.310587883,3.16345453262,19.3805904388,346,123,24,5,3,4,3,0,0,0,0,0,0,0,0,3,23.6000003815,51.2999992371,55.9392937,-3.2040652
2019-07-17 16:46:14.659000,0.8641320467,2.31659555435,17.8379096985,163,83,31,8,2,1,1,1,0,0,0,0,0,0,0,3,23.6000003815,51.6000022888,55.9389796,-3.2039173
2019-07-17 16:46:46.475000,0.807624578476,2.70176744461,21.2446079254,135,81,24,11,4,4,2,0,0,0,1,0,0,1,0,2,23.5,51.5,55.9386152,-3.2036529
2019-07-17 16:47:18.876000,0.821452736855,2.56092143059,13.8829841614,165,68,28,8,5,1,3,0,0,0,0,0,0,0,0,2,23.3999996185,51.2999992371,55.938712,-3.2028607
2019-07-17 16:47:52.008000,0.714020311832,2.5737388134,73.6188659668,128,82,19,7,5,3,5,1,0,1,1,0,0,1,2,11,23.3999996185,51.6000022888,55.9388512,-3.202107
2019-07-17 16:48:25.735000,0.62910091877,1.94605886936,55.302898407,116,76,15,12,3,2,1,0,1,0,0,0,0,0,1,11,23.3999996185,51.9000015259,55.938993,-3.2013824
2019-07-17 16:48:58.823000,0.758579909801,2.38514399529,139.868621826,149,67,26,9,1,1,3,3,0,2,0,0,0,1,1,25,23.5,51.7999992371,55.9391456,-3.2005278
2019-07-17 16:49:32.557000,0.682813227177,2.15115022659,147.568191528,134,65,19,8,2,3,1,2,0,0,0,1,0,1,1,27,23.6000003815,51.7000007629,55.9393036,-3.1996329
2019-07-17 16:50:03.701000,0.734609663486,2.21002078056,74.5341644287,119,74,27,10,3,1,1,1,0,0,1,1,0,0,4,10,23.6000003815,51.5,55.9394206,-3.1989987
2019-07-17 16:50:35.483000,0.66239887476,2.50878548622,64.8296813965,138,73,9,11,5,3,4,1,2,0,1,1,1,0,1,9,23.7000007629,51.7999992371,55.9395973,-3.1981423
2019-07-17 16:51:09.221000,0.763926446438,2.30348753929,113.23097229,130,62,31,7,2,3,0,1,0,1,1,1,1,0,0,19,23.7000007629,51.7999992371,55.9397253,-3.1974023
2019-07-17 16:51:43.607000,0.807933807373,2.67122983932,64.7412261963,140,83,22,13,8,2,0,1,0,1,0,1,1,0,4,7,23.7000007629,51.5,55.9399125,-3.1964625
2019-07-17 16:52:18.633000,0.648586571217,2.41184139252,100.506629944,133,59,19,8,4,4,3,1,0,1,1,0,0,0,0,19,23.8000011444,51.5,55.940068,-3.1956052
2019-07-17 16:52:48.449000,0.758148550987,2.24056386948,113.812400818,108,78,20,9,0,2,3,0,0,0,1,0,1,0,0,20,23.8000011444,51.2999992371,55.9402083,-3.1949879
2019-07-17 16:53:17.673000,0.748937904835,2.05590820312,78.0753173828,134,64,20,6,4,0,1,0,1,0,0,0,1,0,0,13,23.8000011444,51.9000015259,55.940228,-3.1942442
2019-07-17 16:53:46.879000,0.76482629776,2.40079975128,52.0128860474,115,78,26,8,4,1,3,0,0,0,0,0,0,0,0,10,23.8000011444,51.6000022888,55.9403472,-3.1937401
2019-07-17 16:54:16.061000,0.890610516071,3.1386141777,153.449935913,125,70,26,13,3,4,1,1,1,1,1,0,0,0,1,24,23.8000011444,51.2000007629,55.9402523,-3.1929746
2019-07-17 16:54:45.224000,0.699757695198,2.63908600807,125.045051575,151,45,15,8,3,0,2,6,4,0,0,0,0,0,2,17,23.8999996185,51.1000022888,55.9401401,-3.1922089
2019-07-17 16:55:13.806000,1.00536715984,3.05469083786,82.8914413452,149,77,31,10,2,2,2,1,0,0,1,0,0,1,0,12,23.8999996185,51.2999992371,55.9401219,-3.1916137
2019-07-17 16:55:42.998000,0.888150691986,3.36065483093,162.157211304,150,71,26,15,8,1,4,1,0,2,1,0,2,2,1,24,23.8999996185,51.2999992371,55.9404939,-3.1915961
2019-07-17 16:56:12.189000,0.732536077499,2.97269797325,351.672027588,121,65,15,10,6,1,5,1,4,2,1,2,5,3,6,47,23.8999996185,50.7999992371,55.9409718,-3.1915688
2019-07-17 16:56:40.730000,0.885638475418,3.00671958923,112.270301819,134,78,20,6,8,3,2,0,0,1,1,0,0,0,1,17,23.8999996185,51.0,55.941281,-3.191542
2019-07-17 16:57:09.931000,0.768848359585,2.3822081089,107.304359436,154,63,15,9,2,3,2,0,1,0,0,0,1,0,2,16,23.8999996185,50.9000015259,55.9417843,-3.1915043
2019-07-17 16:57:39.089000,0.863428115845,2.98571515083,268.251861572,131,67,28,10,5,3,2,0,0,0,3,1,1,5,1,39,23.8999996185,50.7999992371,55.9421455,-3.1914763
2019-07-17 16:58:08.314000,0.782565295696,2.30008244514,67.2718658447,142,63,19,9,1,0,1,4,1,0,0,1,0,0,0,10,23.8999996185,51.0,55.9425438,-3.1914333
2019-07-17 16:58:37.469000,0.890957474709,2.91058850288,109.847946167,123,93,27,8,4,2,1,4,2,0,0,0,0,2,2,16,23.8999996185,51.2999992371,55.9425781,-3.1908592
2019-07-17 16:59:06.024000,0.698782980442,2.37849116325,163.410064697,116,59,20,11,2,2,1,3,0,1,0,0,1,0,2,27,23.8999996185,50.9000015259,55.9424787,-3.1900945
2019-07-17 16:59:34.598000,0.660324037075,2.16124677658,90.2290420532,125,53,9,10,3,3,1,0,0,1,0,0,0,1,1,13,23.8999996185,50.7999992371,55.9423722,-3.1902106
2019-07-17 17:00:03.786000,0.763547003269,3.00229406357,112.78679657,115,65,17,10,4,2,5,1,2,1,0,0,1,0,0,17,23.8999996185,50.9000015259,55.9423808,-3.1901942
2019-07-17 17:00:32.984000,0.681737244129,2.28454041481,110.066246033,108,57,17,6,2,1,3,2,1,0,2,0,0,1,1,15,23.8999996185,50.9000015259,55.9427161,-3.189751
2019-07-17 17:01:02.154000,0.732026457787,2.47214412689,57.5297737122,129,58,21,4,1,3,4,1,1,0,0,0,0,0,1,8,23.8999996185,51.0,55.9429364,-3.1892896
2019-07-17 17:01:59.913000,0.741568207741,2.39717459679,170.169128418,125,47,24,7,3,0,2,1,2,0,3,0,1,1,3,21,23.8999996185,51.7999992371,55.9431509,-3.1879946
2019-07-17 17:02:28.461000,0.711531102657,1.68905198574,42.2390899658,204,45,18,3,3,0,0,2,0,0,1,0,1,0,2,4,23.8999996185,51.4000015259,55.9432733,-3.1873991
2019-07-17 17:02:57.654000,0.724826037884,2.17098784447,31.7725868225,125,54,14,11,3,1,0,1,0,0,0,0,1,0,1,3,23.8999996185,51.0,55.9435327,-3.186805
2019-07-17 17:03:27.500000,0.718853831291,2.37060308456,29.3158168793,91,69,19,14,3,1,1,1,0,0,0,0,1,0,0,4,23.8999996185,51.0,55.9438481,-3.186291
