Timestamps in local time for easy debugging! Timezone offset to UTC (millis): 3600000
2018-10-15 20:34:31: App started and initialised
2018-10-15 20:34:31: Speck Bluetooth service already running. Don't start it again.
2018-10-15 20:34:31: App was brought into foreground (Main Activity) resumed
2018-10-15 20:34:34: App was brought into foreground (Main Activity) resumed
