Timestamp,PM1,PM2.5,PM10,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,temperature,humidity,latitude,longitude
2018-07-05 13:17:01.250000,1.97422492504,3.21181583405,5.54820775986,115,20,12,9,6,4,8,3,2,0,0,0,0,0,0,0,23.5,47.4000015259,55.9447832,-3.1873937
2018-07-05 13:17:10.328000,2.46325278282,3.93927812576,9.03455543518,121,23,16,17,10,7,4,2,1,2,0,0,0,0,0,0,23.5,47.4000015259,55.9447832,-3.1873937
2018-07-05 13:17:18.128000,3.1680893898,5.06074666977,11.2062387466,136,32,23,17,8,6,5,5,1,2,0,0,0,0,0,0,23.5,47.4000015259,55.9447832,-3.1873937
2018-07-05 13:17:26.546000,2.843572855,4.74948978424,16.7529392242,131,30,22,13,8,7,5,6,2,3,1,0,0,0,0,0,23.5,47.4000015259,55.9448647,-3.1875942
2018-07-05 13:17:34.977000,3.02371716499,5.27998876572,30.6922855377,143,43,15,17,12,11,11,6,2,2,0,1,1,0,0,0,23.5,47.4000015259,55.9447568,-3.1879794
2018-07-05 13:17:44.748000,3.48346447945,6.40778493881,193.594848633,155,35,34,20,9,11,10,8,3,5,5,4,6,3,0,3,23.5,47.4000015259,55.9449676,-3.1878668
2018-07-05 13:18:00.262000,3.09083843231,5.85676431656,118.843299866,146,32,22,19,5,7,14,3,8,6,3,1,5,0,1,1,23.8000011444,46.9000015259,55.9451398,-3.1879883
2018-07-05 13:18:08.706000,3.68079686165,6.87687444687,173.896408081,167,25,38,23,14,8,13,7,3,7,1,3,4,4,2,1,23.8000011444,46.9000015259,55.9452128,-3.1880319
2018-07-05 13:18:16.498000,3.58021378517,6.12095212936,200.712463379,175,47,29,13,11,7,11,7,4,3,3,7,4,7,0,1,23.8000011444,46.9000015259,55.9452948,-3.1880715
2018-07-05 13:18:26.866000,3.27691650391,4.92478513718,89.1275558472,164,43,25,6,8,9,5,2,2,2,2,3,2,1,1,1,23.8000011444,46.9000015259,55.9453781,-3.1882262
2018-07-05 13:18:32.710000,3.00844168663,5.09697818756,151.38142395,159,34,28,10,3,9,6,7,4,3,7,3,3,3,0,4,23.8000011444,46.9000015259,55.9454219,-3.188358
2018-07-05 13:18:49.580000,2.40959477425,4.04052639008,73.0113067627,125,27,19,8,5,11,6,5,2,0,2,3,2,0,0,2,23.8000011444,46.9000015259,55.9455325,-3.1887222
2018-07-05 13:18:58.017000,2.68374228477,4.35169839859,82.4580841064,134,28,21,13,2,4,4,4,6,2,1,0,2,3,1,0,23.8000011444,46.9000015259,55.9455962,-3.1888604
2018-07-05 13:19:05.800000,1.82173132896,2.76098442078,34.3134918213,104,20,10,8,2,6,0,2,3,2,2,0,0,1,0,1,24.2000007629,45.0,55.9456064,-3.1890224
2018-07-05 13:19:13.584000,2.12812232971,3.16777563095,139.347885132,116,20,16,7,1,5,3,0,1,3,3,3,5,3,1,0,24.2000007629,45.0,55.9456088,-3.1891716
2018-07-05 13:19:29.803000,2.5170788765,3.88760924339,94.8582229614,138,28,17,8,2,7,6,2,0,4,2,5,3,0,0,1,24.2000007629,45.0,55.9455691,-3.1894481
2018-07-05 13:19:37.588000,2.45803260803,3.99347639084,77.688041687,125,24,14,19,5,7,7,1,2,0,3,3,1,0,0,3,24.2000007629,45.0,55.9455543,-3.1896378
2018-07-05 13:19:46.021000,1.96999704838,3.205722332,107.826873779,113,20,9,12,4,7,5,2,3,0,1,2,4,2,1,1,24.2000007629,45.0,55.9455056,-3.1898255
2018-07-05 13:19:54.448000,2.09110736847,3.21751451492,27.5554714203,107,24,15,11,3,3,6,3,0,1,0,0,2,0,0,0,24.2000007629,45.0,55.9454286,-3.1899919
2018-07-05 13:20:10.027000,2.57112312317,4.25104188919,257.09564209,146,25,17,8,6,3,7,5,1,3,7,7,8,2,3,4,24.2000007629,45.0,55.9453057,-3.1903456
2018-07-05 13:20:17.810000,2.76448607445,4.98075866699,231.665527344,150,32,15,9,5,7,6,10,4,7,1,5,7,4,3,2,24.2000007629,44.9000015259,55.9452395,-3.1906134
2018-07-05 13:20:25.598000,2.52489089966,4.15627717972,174.564666748,117,32,21,8,9,5,4,2,4,3,3,2,7,3,1,2,24.2000007629,44.9000015259,55.9451934,-3.1907902
2018-07-05 13:20:34.674000,2.59996008873,4.04604816437,41.4239959717,138,26,21,11,3,5,8,3,1,1,0,2,0,1,0,1,24.2000007629,44.9000015259,55.9452047,-3.1910077
2018-07-05 13:20:50.250000,2.65627837181,3.95350599289,30.5088500977,153,26,19,8,3,6,4,3,2,2,1,1,0,1,0,0,24.2000007629,44.9000015259,55.9452294,-3.1914294
2018-07-05 13:20:58.046000,2.80739378929,4.31630134583,87.2457427979,166,26,18,10,4,8,6,1,5,1,1,1,2,1,1,3,24.2000007629,44.9000015259,55.9452167,-3.1914536
2018-07-05 13:21:05.820000,2.45048618317,3.86856174469,16.0232391357,127,26,24,12,7,9,3,5,1,0,0,0,0,1,0,0,24.2000007629,44.9000015259,55.9452279,-3.1914362
2018-07-05 13:21:16.194000,3.18152809143,4.68454408646,53.2596511841,184,32,28,12,5,5,7,1,2,2,2,0,1,1,1,1,24.2000007629,44.9000015259,55.9452354,-3.1914113
2018-07-05 13:21:29.824000,2.8814125061,4.31225538254,30.4926757812,142,39,25,15,6,5,5,3,1,0,2,0,0,1,0,1,24.1000003815,45.1000022888,55.9452366,-3.1914076
2018-07-05 13:21:37.608000,2.47954559326,3.48144721985,3.9218108654,144,27,12,14,5,8,3,1,0,0,0,0,0,0,0,0,24.1000003815,45.1000022888,55.945233,-3.1914142
2018-07-05 13:21:46.686000,2.30404853821,3.30242753029,5.4776506424,117,27,18,8,5,4,4,1,0,1,0,0,0,0,0,0,24.1000003815,45.1000022888,55.9452303,-3.1914169
2018-07-05 13:21:53.179000,2.54837465286,3.45708441734,17.2050209045,134,35,15,8,4,5,2,1,0,1,1,0,0,0,0,1,24.1000003815,45.1000022888,55.9452382,-3.1914131
2018-07-05 13:22:08.744000,2.36658763885,3.35695433617,4.57165813446,129,29,20,3,8,4,3,2,1,0,0,0,0,0,0,0,24.1000003815,45.1000022888,55.945248,-3.1914022
2018-07-05 13:22:17.180000,3.78540635109,5.20576381683,43.8155479431,219,47,22,17,5,7,4,2,1,1,0,1,2,0,0,1,24.1000003815,45.1000022888,55.9452545,-3.1913977
2018-07-05 13:22:26.258000,4.75482034683,6.16427230835,28.2517318726,336,64,23,17,6,4,4,3,3,0,0,2,0,0,0,1,24.1000003815,45.1000022888,55.9452555,-3.1913977
2018-07-05 13:22:34.045000,3.08552598953,4.27620458603,8.96532344818,183,41,22,9,8,5,3,2,2,0,1,0,0,0,0,0,23.6000003815,46.7999992371,55.9452974,-3.1913963
2018-07-05 13:22:50.267000,3.17359304428,4.57715940475,58.1987724304,174,33,30,14,3,7,3,2,1,2,0,3,1,1,0,1,23.6000003815,46.7999992371,55.9453259,-3.1912278
2018-07-05 13:22:58.053000,2.75307226181,4.00667095184,27.7161483765,154,34,19,13,3,5,5,3,1,1,0,0,1,1,0,0,23.6000003815,46.7999992371,55.9453604,-3.1912063
2018-07-05 13:23:06.482000,2.3900384903,3.45580410957,65.2467193604,123,30,18,15,6,5,2,0,1,1,0,4,2,1,0,0,23.6000003815,46.7999992371,55.9454244,-3.1912273
2018-07-05 13:23:14.914000,2.42217206955,3.79689717293,47.0499305725,138,25,18,11,6,4,5,2,3,3,1,2,0,1,0,1,23.6000003815,46.7999992371,55.9455285,-3.1912395
2018-07-05 13:23:22.704000,11.9537992477,15.6596746445,51.9722976685,590,150,111,52,14,5,0,4,0,1,1,0,1,1,1,0,23.6000003815,46.7999992371,55.9455718,-3.1912056
2018-07-05 13:23:38.921000,4.39044952393,7.10703706741,148.770202637,195,59,40,22,7,5,7,12,2,2,2,8,3,0,2,2,23.8999996185,47.0,55.9455892,-3.191122
2018-07-05 13:23:47.355000,4.19561958313,6.50575256348,96.3328933716,213,52,34,20,1,9,7,6,3,5,1,2,2,2,1,1,23.8999996185,47.0,55.9456625,-3.1912033
2018-07-05 13:23:56.438000,3.18576049805,5.27726173401,171.541366577,176,41,24,21,4,5,9,7,2,4,4,6,5,3,1,2,23.8999996185,47.0,55.9457467,-3.1912448
2018-07-05 13:24:04.871000,3.25238966942,5.21606016159,152.585617065,158,45,28,13,7,3,2,6,4,7,5,1,3,3,4,1,23.8999996185,47.0,55.9458516,-3.1912043
2018-07-05 13:24:13.299000,4.0900053978,6.16985654831,133.432540894,209,56,37,22,9,8,8,4,0,1,3,5,2,2,2,3,23.8999996185,47.0,55.9459533,-3.191173
2018-07-05 13:24:28.876000,2.54735994339,4.15499782562,105.493988037,159,26,21,7,8,7,8,4,1,4,3,4,1,5,0,0,23.8999996185,47.0,55.9461577,-3.1909706
2018-07-05 13:24:37.309000,2.97772932053,4.71297121048,156.125198364,175,37,23,18,3,6,7,3,1,6,4,7,4,3,0,2,23.8999996185,47.0,55.9462946,-3.190981
2018-07-05 13:24:45.093000,2.91127872467,4.51824331284,129.148956299,161,41,18,9,3,4,6,4,3,4,3,5,5,1,1,0,23.8999996185,47.0,55.9464118,-3.1909077
2018-07-05 13:25:01.777000,1.95665645599,3.0048596859,64.5915145874,110,17,16,10,1,6,4,0,2,2,0,2,3,1,0,0,24.3999996185,46.1000022888,55.9464265,-3.190652
2018-07-05 13:25:09.542000,1.78933596611,2.79917263985,81.0308914185,95,24,9,6,1,9,4,2,0,2,0,3,2,2,0,1,24.3999996185,46.1000022888,55.9463332,-3.1904799
2018-07-05 13:25:18.114000,2.01155352592,2.98267102242,110.662117004,130,17,11,8,6,1,2,2,2,2,3,5,3,0,2,1,24.3999996185,46.1000022888,55.9462556,-3.1902919
2018-07-05 13:25:27.846000,1.66821908951,2.7469701767,105.335609436,94,16,10,10,7,2,2,3,1,4,2,2,4,1,2,0,24.3999996185,46.1000022888,55.9461676,-3.1901147
2018-07-05 13:25:43.445000,1.88471794128,3.14843082428,82.2204589844,110,21,10,7,5,5,3,3,5,2,2,2,2,1,2,0,24.3999996185,46.1000022888,55.94603,-3.1899124
2018-07-05 13:25:52.036000,2.23044252396,3.75385594368,166.863739014,126,18,10,7,3,2,3,6,2,5,7,3,5,2,0,2,24.3999996185,46.1000022888,55.9459586,-3.1897171
2018-07-05 13:25:59.798000,1.94949889183,2.98713684082,77.4296035767,92,18,18,7,3,5,0,4,1,0,1,4,1,0,0,3,24.3999996185,43.6000022888,55.9458548,-3.1896051
2018-07-05 13:26:08.232000,1.87704002857,2.94022679329,55.1151237488,106,12,15,10,1,4,4,2,1,2,1,2,0,0,2,1,24.3999996185,43.6000022888,55.9457698,-3.1897274
2018-07-05 13:26:17.957000,2.15835142136,3.6450548172,18.3382034302,108,22,18,10,4,7,3,3,6,0,3,0,0,0,0,0,24.3999996185,43.6000022888,55.9456704,-3.1898636
2018-07-05 13:26:31.589000,1.95229613781,2.90796065331,32.3572273254,99,29,14,5,4,3,3,4,1,0,0,1,2,0,0,0,24.3999996185,43.6000022888,55.9456229,-3.1901291
